1,fb0,1.15046
1,fb1,2.87441
1,fb2,3.29425
2,fb0,1.15046
2,fb1,2.87239
2,fb2,3.29466
3,fb0,1.15046
3,fb1,2.87016
3,fb2,3.295
4,fb0,1.15046
4,fb1,2.86793
4,fb2,3.2952
5,fb0,1.15046
5,fb1,2.86571
5,fb2,3.29527
6,fb0,1.15046
6,fb1,2.86349
6,fb2,3.29521
7,fb0,1.15046
7,fb1,2.86128
7,fb2,3.29503
8,fb0,1.14966
8,fb1,2.85908
8,fb2,3.29474
9,fb0,1.14869
9,fb1,2.85687
9,fb2,3.29434
10,fb0,1.14767
10,fb1,2.85466
10,fb2,3.29384
11,fb0,1.14659
11,fb1,2.85245
11,fb2,3.29325
12,fb0,1.14545
12,fb1,2.85024
12,fb2,3.29257
13,fb0,1.14427
13,fb1,2.84802
13,fb2,3.29181
14,fb0,1.14303
14,fb1,2.84578
14,fb2,3.29097
15,fb0,1.14175
15,fb1,2.84354
15,fb2,3.29006
16,fb0,1.14042
16,fb1,2.84128
16,fb2,3.28908
17,fb0,1.13905
17,fb1,2.83901
17,fb2,3.28805
18,fb0,1.13763
18,fb1,2.83671
18,fb2,3.28696
19,fb0,1.13617
19,fb1,2.8344
19,fb2,3.28582
20,fb0,1.13468
20,fb1,2.83207
20,fb2,3.28464
21,fb0,1.13314
21,fb1,2.82972
21,fb2,3.28341
22,fb0,1.13157
22,fb1,2.82734
22,fb2,3.28215
23,fb0,1.12996
23,fb1,2.82494
23,fb2,3.28085
24,fb0,1.12831
24,fb1,2.82251
24,fb2,3.27952
25,fb0,1.12664
25,fb1,2.82005
25,fb2,3.27816
26,fb0,1.12493
26,fb1,2.81757
26,fb2,3.27678
27,fb0,1.12319
27,fb1,2.81506
27,fb2,3.27537
28,fb0,1.12142
28,fb1,2.81251
28,fb2,3.27394
29,fb0,1.11962
29,fb1,2.80994
29,fb2,3.27249
30,fb0,1.1178
30,fb1,2.80733
30,fb2,3.27102
31,fb0,1.11595
31,fb1,2.80469
31,fb2,3.26954
32,fb0,1.11407
32,fb1,2.80202
32,fb2,3.26804
33,fb0,1.11217
33,fb1,2.79932
33,fb2,3.26653
34,fb0,1.11024
34,fb1,2.79658
34,fb2,3.265
35,fb0,1.1083
35,fb1,2.79382
35,fb2,3.26347
36,fb0,1.10633
36,fb1,2.79103
36,fb2,3.26192
37,fb0,1.10434
37,fb1,2.78821
37,fb2,3.26035
38,fb0,1.10233
38,fb1,2.78536
38,fb2,3.25878
39,fb0,1.1003
39,fb1,2.78248
39,fb2,3.2572
40,fb0,1.09825
40,fb1,2.77959
40,fb2,3.2556
41,fb0,1.09618
41,fb1,2.77666
41,fb2,3.254
42,fb0,1.0941
42,fb1,2.77372
42,fb2,3.25239
43,fb0,1.092
43,fb1,2.77076
43,fb2,3.25076
44,fb0,1.08988
44,fb1,2.76778
44,fb2,3.24913
45,fb0,1.08775
45,fb1,2.76478
45,fb2,3.24748
46,fb0,1.08561
46,fb1,2.76177
46,fb2,3.24583
47,fb0,1.08345
47,fb1,2.75874
47,fb2,3.24417
48,fb0,1.08127
48,fb1,2.7557
48,fb2,3.24249
49,fb0,1.07909
49,fb1,2.75266
49,fb2,3.24081
50,fb0,1.07689
50,fb1,2.7496
50,fb2,3.23911
51,fb0,1.07468
51,fb1,2.74653
51,fb2,3.23741
52,fb0,1.07245
52,fb1,2.74346
52,fb2,3.23569
53,fb0,1.07022
53,fb1,2.74039
53,fb2,3.23397
54,fb0,1.06798
54,fb1,2.73731
54,fb2,3.23224
55,fb0,1.06572
55,fb1,2.73423
55,fb2,3.23049
56,fb0,1.06346
56,fb1,2.73115
56,fb2,3.22873
57,fb0,1.06118
57,fb1,2.72807
57,fb2,3.22697
58,fb0,1.0589
58,fb1,2.72499
58,fb2,3.22519
59,fb0,1.05661
59,fb1,2.72191
59,fb2,3.2234
60,fb0,1.05431
60,fb1,2.71884
60,fb2,3.2216
61,fb0,1.052
61,fb1,2.71577
61,fb2,3.21979
62,fb0,1.04969
62,fb1,2.7127
62,fb2,3.21797
63,fb0,1.04736
63,fb1,2.70964
63,fb2,3.21614
64,fb0,1.04503
64,fb1,2.70658
64,fb2,3.2143
65,fb0,1.0427
65,fb1,2.70352
65,fb2,3.21244
66,fb0,1.04035
66,fb1,2.70047
66,fb2,3.21058
67,fb0,1.038
67,fb1,2.69743
67,fb2,3.20871
68,fb0,1.03565
68,fb1,2.69439
68,fb2,3.20683
69,fb0,1.03329
69,fb1,2.69135
69,fb2,3.20493
70,fb0,1.03092
70,fb1,2.68833
70,fb2,3.20303
71,fb0,1.02855
71,fb1,2.6853
71,fb2,3.20112
72,fb0,1.02617
72,fb1,2.68229
72,fb2,3.1992
73,fb0,1.02379
73,fb1,2.67927
73,fb2,3.19727
74,fb0,1.0214
74,fb1,2.67627
74,fb2,3.19534
75,fb0,1.01901
75,fb1,2.67327
75,fb2,3.19339
76,fb0,1.01661
76,fb1,2.67028
76,fb2,3.19143
77,fb0,1.01421
77,fb1,2.66729
77,fb2,3.18947
78,fb0,1.01181
78,fb1,2.66431
78,fb2,3.1875
79,fb0,1.0094
79,fb1,2.66133
79,fb2,3.18552
80,fb0,1.00699
80,fb1,2.65837
80,fb2,3.18353
81,fb0,1.00458
81,fb1,2.65541
81,fb2,3.18153
82,fb0,1.00216
82,fb1,2.65245
82,fb2,3.17953
83,fb0,0.999736
