1,fb0,3.24057,1.77141,1.14741
1,fb1,3.85984,1.85945,1.76294
1,fb2,3.45869,1.72591,1.38166
2,fb0,3.24069,1.77035,1.1478
2,fb1,3.86873,1.86165,1.77156
2,fb2,3.45833,1.72687,1.38108
3,fb0,3.24082,1.76918,1.14822
3,fb1,3.87873,1.86412,1.78125
3,fb2,3.45794,1.72795,1.38045
4,fb0,3.24092,1.76799,1.14861
4,fb1,3.88872,1.8666,1.79094
4,fb2,3.45758,1.72905,1.37984
5,fb0,3.241,1.7668,1.14898
5,fb1,3.89872,1.86907,1.80062
5,fb2,3.45723,1.73015,1.37925
6,fb0,3.24106,1.7656,1.14934
6,fb1,3.90872,1.87154,1.81031
6,fb2,3.45691,1.73126,1.37868
7,fb0,3.2411,1.76439,1.14967
7,fb1,3.91872,1.87401,1.82
7,fb2,3.45661,1.73238,1.37813
8,fb0,3.24111,1.76318,1.14998
8,fb1,3.92871,1.87649,1.82969
8,fb2,3.45634,1.73352,1.3776
9,fb0,3.24111,1.76197,1.15027
9,fb1,3.93871,1.87896,1.83938
9,fb2,3.45608,1.73466,1.3771
10,fb0,3.24108,1.76074,1.15053
10,fb1,3.94871,1.88143,1.84907
10,fb2,3.45585,1.73581,1.37661
11,fb0,3.24103,1.75952,1.15078
11,fb1,3.9587,1.88391,1.85876
11,fb2,3.45564,1.73697,1.37614
12,fb0,3.24095,1.75829,1.151
12,fb1,3.9687,1.88638,1.86845
12,fb2,3.45545,1.73813,1.37569
13,fb0,3.24086,1.75705,1.1512
13,fb1,3.9787,1.88885,1.87814
13,fb2,3.45528,1.73931,1.37526
14,fb0,3.24075,1.75582,1.15138
14,fb1,3.98869,1.89133,1.88783
14,fb2,3.45514,1.74049,1.37486
15,fb0,3.24061,1.75458,1.15153
15,fb1,3.99869,1.8938,1.89752
15,fb2,3.45502,1.74168,1.37447
16,fb0,3.24045,1.75333,1.15167
16,fb1,4.00869,1.89627,1.90721
16,fb2,3.45492,1.74288,1.37411
17,fb0,3.24027,1.75209,1.15178
17,fb1,4.01868,1.89875,1.9169
17,fb2,3.45485,1.74408,1.37377
18,fb0,3.24007,1.75084,1.15187
18,fb1,4.02868,1.90122,1.92659
18,fb2,3.4548,1.74529,1.37345
19,fb0,3.23984,1.74959,1.15193
19,fb1,4.03856,1.90366,1.93616
19,fb2,3.45477,1.7465,1.37315
20,fb0,3.2396,1.74834,1.15198
20,fb1,4.04714,1.90579,1.94448
20,fb2,3.45476,1.74772,1.37287
21,fb0,3.23933,1.74709,1.152
21,fb1,4.0546,1.90763,1.9517
21,fb2,3.45478,1.74894,1.37262
22,fb0,3.23904,1.74584,1.152
22,fb1,4.06433,1.91004,1.96114
22,fb2,3.45481,1.75017,1.37239
23,fb0,3.23873,1.7446,1.15198
23,fb1,4.07433,1.91251,1.97083
23,fb2,3.45488,1.7514,1.37217
24,fb0,3.2384,1.74335,1.15194
24,fb1,4.08432,1.91498,1.98051
24,fb2,3.45496,1.75264,1.37199
25,fb0,3.23805,1.7421,1.15187
25,fb1,4.09379,1.91733,1.98969
25,fb2,3.45507,1.75388,1.37182
26,fb0,3.23768,1.74085,1.15178
26,fb1,4.10204,1.91937,1.99769
26,fb2,3.4552,1.75512,1.37167
27,fb0,3.23729,1.73961,1.15167
27,fb1,4.10926,1.92115,2.00468
27,fb2,3.45535,1.75636,1.37155
28,fb0,3.23687,1.73836,1.15153
28,fb1,4.11565,1.92273,2.01087
28,fb2,3.45553,1.75761,1.37145
29,fb0,3.23644,1.73712,1.15138
29,fb1,4.12137,1.92415,2.01642
29,fb2,3.45572,1.75886,1.37137
30,fb0,3.23598,1.73589,1.1512
30,fb1,4.12654,1.92543,2.02143
30,fb2,3.45594,1.76011,1.37132
31,fb0,3.23551,1.73465,1.151
31,fb1,4.13124,1.92659,2.02599
31,fb2,3.45618,1.76136,1.37128
32,fb0,3.23501,1.73342,1.15078
32,fb1,4.13555,1.92766,2.03017
32,fb2,3.45645,1.76261,1.37127
33,fb0,3.2345,1.7322,1.15054
33,fb1,4.13952,1.92864,2.03401
33,fb2,3.45674,1.76386,1.37128
34,fb0,3.23396,1.73097,1.15027
34,fb1,4.14319,1.92954,2.03757
34,fb2,3.45705,1.76511,1.37132
35,fb0,3.23341,1.72976,1.14998
35,fb1,4.1466,1.93039,2.04087
35,fb2,3.45738,1.76635,1.37137
36,fb0,3.23284,1.72855,1.14967
36,fb1,4.14978,1.93117,2.04395
36,fb2,3.45773,1.7676,1.37145
37,fb0,3.23224,1.72734,1.14934
37,fb1,4.15275,1.93191,2.04684
37,fb2,3.4581,1.76885,1.37155
38,fb0,3.23163,1.72614,1.14899
38,fb1,4.15555,1.9326,2.04955
38,fb2,3.4585,1.77009,1.37167
39,fb0,3.231,1.72495,1.14862
39,fb1,4.15818,1.93325,2.0521
39,fb2,3.45892,1.77133,1.37182
40,fb0,3.23035,1.72376,1.14822
40,fb1,4.16067,1.93387,2.05451
40,fb2,3.45936,1.77257,1.37198
41,fb0,3.22968,1.72258,1.14781
41,fb1,4.16302,1.93445,2.05679
41,fb2,3.45982,1.77381,1.37217
42,fb0,3.22899,1.72141,1.14737
42,fb1,4.16526,1.935,2.05896
42,fb2,3.4603,1.77504,1.37238
43,fb0,3.22828,1.72025,1.14691
43,fb1,4.16738,1.93553,2.06102
43,fb2,3.4608,1.77627,1.37262
44,fb0,3.22756,1.71909,1.14643
44,fb1,4.16941,1.93603,2.06298
44,fb2,3.46132,1.77749,1.37287
45,fb0,3.22682,1.71795,1.14594
45,fb1,4.17135,1.93651,2.06486
45,fb2,3.46187,1.77871,1.37315
46,fb0,3.22606,1.71681,1.14542
46,fb1,4.17321,1.93697,2.06666
46,fb2,3.46243,1.77992,1.37345
47,fb0,3.22528,1.71568,1.14488
47,fb1,4.17499,1.93741,2.06839
47,fb2,3.46302,1.78113,1.37377
48,fb0,3.22449,1.71457,1.14432
48,fb1,4.17671,1.93784,2.07005
48,fb2,3.46362,1.78233,1.37411
49,fb0,3.22368,1.71346,1.14374
49,fb1,4.17836,1.93825,2.07166
49,fb2,3.46424,1.78353,1.37447
50,fb0,3.22285,1.71236,1.14314
50,fb1,4.17995,1.93864,2.0732
50,fb2,3.46489,1.78472,1.37486
51,fb0,3.22201,1.71128,1.14252
51,fb1,4.1815,1.93902,2.0747
51,fb2,3.46555,1.7859,1.37526
52,fb0,3.22115,1.7102,1.14188
52,fb1,4.18299,1.93939,2.07614
52,fb2,3.46623,1.78708,1.37569
53,fb0,3.22027,1.70914,1.14122
53,fb1,4.18444,1.93975,2.07755
53,fb2,3.46693,1.78825,1.37614
54,fb0,3.21938,1.70809,1.14055
54,fb1,4.18585,1.9401,2.07892
54,fb2,3.46765,1.7894,1.3766
55,fb0,3.21848,1.70705,1.13985
55,fb1,4.18722,1.94044,2.08025
55,fb2,3.46839,1.79055,1.37709
56,fb0,3.21756,1.70602,1.13914
56,fb1,4.18856,1.94077,2.08154
56,fb2,3.46915,1.7917,1.3776
57,fb0,3.21662,1.70501,1.13841
57,fb1,4.18987,1.94109,2.08281
57,fb2,3.46992,1.79283,1.37813
58,fb0,3.21567,1.70401,1.13766
58,fb1,4.19115,1.94141,2.08405
58,fb2,3.47071,1.79395,1.37868
59,fb0,3.21471,1.70302,1.13689
59,fb1,4.1924,1.94172,2.08527
59,fb2,3.47152,1.79506,1.37925
60,fb0,3.21373,1.70204,1.13611
60,fb1,4.19363,1.94202,2.08646
60,fb2,3.47235,1.79617,1.37984
61,fb0,3.21274,1.70109,1.13531
61,fb1,4.19484,1.94232,2.08763
61,fb2,3.47319,1.79726,1.38045
62,fb0,3.21173,1.70014,1.13449
62,fb1,4.19603,1.94262,2.08878
62,fb2,3.47405,1.79834,1.38108
63,fb0,3.21071,1.69921,1.13365
63,fb1,4.1972,1.94291,2.08991
63,fb2,3.47493,1.79941,1.38172
64,fb0,3.20968,1.6983,1.1328
64,fb1,4.19835,1.94319,2.09103
64,fb2,3.47582,1.80046,1.38239
65,fb0,3.20864,1.6974,1.13193
65,fb1,4.19949,1.94347,2.09214
65,fb2,3.48246,1.80809,1.38741
66,fb0,3.20094,1.69096,1.12547
66,fb1,4.20087,1.94381,2.09347
66,fb2,3.49006,1.81618,1.39328
67,fb0,3.19233,1.68413,1.11816
67,fb1,4.20256,1.94423,2.09511
67,fb2,3.49797,1.82397,1.39954
68,fb0,3.18357,1.67755,1.11064
68,fb1,4.20459,1.94473,2.09707
68,fb2,3.50615,1.8315,1.40613
69,fb0,3.17468,1.67118,1.10292
69,fb1,4.20697,1.94532,2.09938
69,fb2,3.51454,1.83877,1.41299
70,fb0,3.16569,1.66501,1.09506
70,fb1,4.20971,1.946,2.10204
70,fb2,3.52126,1.84432,1.41854
71,fb0,3.15662,1.659,1.08706
71,fb1,4.21272,1.94675,2.10496
71,fb2,3.52785,1.84961,1.42402
72,fb0,3.14748,1.65314,1.07896
72,fb1,4.21596,1.94755,2.1081
72,fb2,3.53447,1.85489,1.42952
73,fb0,3.13832,1.6473,1.07084
73,fb1,4.21943,1.9484,2.11146
73,fb2,3.54109,1.86017,1.43503
74,fb0,3.12917,1.64147,1.06272
74,fb1,4.2231,1.94931,2.11502
74,fb2,3.54773,1.86545,1.44055
75,fb0,3.12003,1.63564,1.05459
75,fb1,4.22698,1.95027,2.11878
75,fb2,3.55438,1.87075,1.44607
76,fb0,3.11089,1.62981,1.04647
76,fb1,4.23105,1.95128,2.12272
76,fb2,3.56103,1.87605,1.4516
77,fb0,3.10176,1.62397,1.03835
77,fb1,4.23529,1.95233,2.12684
77,fb2,3.56771,1.88135,1.45713
78,fb0,3.09263,1.61814,1.03023
78,fb1,4.2397,1.95342,2.13111
78,fb2,3.57439,1.88667,1.46268
79,fb0,3.08351,1.61231,1.0221
79,fb1,4.24426,1.95455,2.13553
79,fb2,3.5811,1.89199,1.46823
80,fb0,3.07439,1.60648,1.01398
80,fb1,4.24896,1.95571,2.14008
80,fb2,3.58783,1.89733,1.4738
81,fb0,3.06528,1.60064,1.00586
81,fb1,4.25158,1.95636,2.14262
81,fb2,3.59459,1.90269,1.47939
82,fb0,3.05618,1.59481,0.997734
82,fb1,4.25426,1.95701,2.14522
82,fb2,3.60139,1.90809,1.48502
83,fb0,3.04708,1.58898,0.989611
83,fb1,4.25728,1.95772,2.14815
83,fb2,3.60632,1.912,1.4891
84,fb0,3.03798,1.58315,0.981488
84,fb1,4.26045,1.95844,2.15125
84,fb2,3.60971,1.91471,1.49189
85,fb0,3.02889,1.57731,0.973365
85,fb1,4.26363,1.95914,2.15435
85,fb2,3.61213,1.9167,1.49388
86,fb0,3.01981,1.57148,0.965243
86,fb1,4.26671,1.95979,2.15736
86,fb2,3.61408,1.91833,1.49545
87,fb0,3.01073,1.56565,0.95712
87,fb1,4.26967,1.96039,2.16025
87,fb2,3.61589,1.91991,1.49691
88,fb0,3.00194,1.56,0.949247
88,fb1,4.27249,1.96094,2.16302
88,fb2,3.61607,1.92006,1.49706
89,fb0,2.99411,1.55495,0.942226
89,fb1,4.27507,1.96143,2.16556
89,fb2,3.61607,1.92006,1.49706
90,fb0,2.98709,1.55044,0.935941
90,fb1,4.27741,1.96186,2.16786
90,fb2,3.61607,1.92006,1.49706
91,fb0,2.98075,1.54636,0.930251
91,fb1,4.27955,1.96224,2.16997
91,fb2,3.61607,1.92006,1.49706
92,fb0,2.97493,1.54267,0.925019
92,fb1,4.2815,1.96257,2.17189
92,fb2,3.61607,1.92006,1.49706
93,fb0,2.96956,1.53933,0.920168
93,fb1,4.28328,1.96287,2.17366
93,fb2,3.61607,1.92006,1.49706
94,fb0,2.96455,1.53628,0.915645
94,fb1,4.28492,1.96313,2.17528
94,fb2,3.61607,1.92006,1.49706
95,fb0,2.95988,1.53348,0.911406
95,fb1,4.28643,1.96336,2.17677
95,fb2,3.61607,1.92006,1.49706
96,fb0,2.95549,1.5309,0.907417
96,fb1,4.28781,1.96357,2.17814
96,fb2,3.6156,1.92282,1.49585
97,fb0,2.95138,1.52852,0.903674
97,fb1,4.28903,1.96374,2.17935
97,fb2,3.61494,1.92585,1.49436
98,fb0,2.94752,1.52633,0.900148
98,fb1,4.29007,1.96389,2.18039
98,fb2,3.61415,1.92886,1.49275
99,fb0,2.94387,1.52428,0.896811
99,fb1,4.29096,1.96401,2.18127
99,fb2,3.61324,1.93182,1.49102
100,fb0,2.94041,1.52237,0.89364
100,fb1,4.2917,1.96411,2.182
100,fb2,3.61222,1.93472,1.48918
101,fb0,2.93712,1.52058,0.890614
101,fb1,4.29232,1.96419,2.18262
101,fb2,3.61108,1.93755,1.48725
102,fb0,2.93397,1.51889,0.887716
102,fb1,4.29285,1.96425,2.18315
102,fb2,3.60985,1.94031,1.48523
103,fb0,2.93094,1.5173,0.88493
103,fb1,4.29334,1.96431,2.18364
103,fb2,3.60851,1.94299,1.48312
104,fb0,2.92803,1.51578,0.882244
104,fb1,4.29338,1.96431,2.18369
104,fb2,3.60709,1.94559,1.48094
105,fb0,2.92522,1.51434,0.879646
105,fb1,4.29338,1.96431,2.18369
105,fb2,3.60558,1.9481,1.47869
106,fb0,2.9225,1.51297,0.877126
106,fb1,4.29338,1.96431,2.18369
106,fb2,3.60399,1.95053,1.47638
107,fb0,2.91986,1.51166,0.874676
107,fb1,4.29338,1.96431,2.18369
107,fb2,3.60232,1.95287,1.47401
108,fb0,2.91728,1.5104,0.872288
108,fb1,4.29338,1.96431,2.18369
108,fb2,3.60059,1.95512,1.4716
109,fb0,2.91478,1.50919,0.869955
109,fb1,4.29338,1.96431,2.18369
109,fb2,3.5988,1.95729,1.46915
110,fb0,2.91232,1.50802,0.867672
110,fb1,4.29338,1.96431,2.18369
110,fb2,3.59696,1.95936,1.46666
111,fb0,2.90992,1.50689,0.865433
111,fb1,4.29338,1.96431,2.18369
111,fb2,3.59507,1.96135,1.46415
112,fb0,2.90757,1.50581,0.863233
112,fb1,4.29338,1.96431,2.18369
112,fb2,3.59313,1.96324,1.46162
113,fb0,2.90525,1.50476,0.861069
113,fb1,4.29338,1.96431,2.18369
113,fb2,3.59117,1.96506,1.45907
114,fb0,2.90298,1.50374,0.858937
114,fb1,4.29338,1.96431,2.18369
114,fb2,3.58917,1.96678,1.45651
115,fb0,2.90073,1.50275,0.856833
115,fb1,4.29338,1.96431,2.18369
115,fb2,3.58714,1.96843,1.45394
116,fb0,2.89852,1.50179,0.854755
