1,fb0,3.8604,1.86847,1.76144
1,fb1,3.08183,1.5953,1.02379
1,fb2,3.93127,1.3161,1.91854
2,fb0,3.85219,1.86997,1.75267
2,fb1,3.08105,1.59619,1.02281
2,fb2,3.93127,1.3161,1.91854
3,fb0,3.84323,1.87225,1.74294
3,fb1,3.08007,1.59728,1.02161
3,fb2,3.93127,1.3161,1.91854
4,fb0,3.83472,1.87517,1.73351
4,fb1,3.07897,1.59847,1.02025
4,fb2,3.93127,1.3161,1.91854
5,fb0,3.82704,1.87845,1.72486
5,fb1,3.07773,1.59977,1.01872
5,fb2,3.93127,1.3161,1.91854
6,fb0,3.82015,1.8819,1.71696
6,fb1,3.07635,1.60115,1.01704
6,fb2,3.93127,1.3161,1.91854
7,fb0,3.81396,1.88541,1.70976
7,fb1,3.07484,1.60262,1.01521
7,fb2,3.93127,1.3161,1.91854
8,fb0,3.80837,1.8889,1.70317
8,fb1,3.0732,1.60413,1.01324
8,fb2,3.93897,1.31289,1.92652
9,fb0,3.80358,1.89212,1.69747
9,fb1,3.07145,1.60569,1.01113
9,fb2,3.94714,1.30853,1.93506
10,fb0,3.79951,1.89501,1.69259
10,fb1,3.06958,1.60726,1.00892
10,fb2,3.95437,1.30376,1.94269
11,fb0,3.79601,1.89757,1.68837
11,fb1,3.06763,1.60883,1.0066
11,fb2,3.96007,1.29932,1.94875
12,fb0,3.79292,1.89986,1.68463
12,fb1,3.06559,1.61038,1.00421
12,fb2,3.96459,1.29531,1.95357
13,fb0,3.79013,1.90192,1.68125
13,fb1,3.06349,1.6119,1.00175
13,fb2,3.96824,1.29169,1.9575
14,fb0,3.78756,1.90382,1.67814
14,fb1,3.06132,1.61338,0.999244
14,fb2,3.97125,1.28843,1.96076
15,fb0,3.78517,1.90559,1.67525
15,fb1,3.05911,1.61482,0.99669
15,fb2,3.97377,1.28546,1.9635
16,fb0,3.78293,1.90726,1.67252
16,fb1,3.05685,1.61621,0.9941
16,fb2,3.97592,1.28274,1.96585
17,fb0,3.78079,1.90883,1.66993
17,fb1,3.05456,1.61756,0.991482
17,fb2,3.97777,1.28021,1.96789
18,fb0,3.77872,1.91031,1.66743
18,fb1,3.05224,1.61885,0.988843
18,fb2,3.9794,1.27784,1.96969
19,fb0,3.77672,1.91173,1.66502
19,fb1,3.04989,1.62009,0.986188
19,fb2,3.98084,1.27559,1.97129
20,fb0,3.77476,1.91308,1.66266
20,fb1,3.04752,1.62127,0.983521
20,fb2,3.98213,1.27343,1.97273
21,fb0,3.77284,1.91438,1.66036
21,fb1,3.04513,1.62241,0.980847
21,fb2,3.98329,1.27133,1.97404
22,fb0,3.77094,1.91563,1.65809
22,fb1,3.04273,1.62349,0.978169
22,fb2,3.98436,1.26927,1.97525
23,fb0,3.76907,1.91683,1.65586
23,fb1,3.04032,1.62453,0.97549
23,fb2,3.98534,1.26721,1.97637
24,fb0,3.7672,1.91799,1.65364
24,fb1,3.03791,1.62551,0.972812
24,fb2,3.98624,1.26514,1.97742
