1,fb0,1.85831,1.76204
1,fb1,1.04371,1.52089
1,fb2,1.40027,1.89208
2,fb0,1.86702,1.76384
2,fb1,1.03516,1.51846
2,fb2,1.40027,1.89208
3,fb0,1.87691,1.76533
3,fb1,1.02566,1.51534
3,fb2,1.40027,1.89208
4,fb0,1.88686,1.76621
4,fb1,1.01631,1.51179
4,fb2,1.40027,1.89208
5,fb0,1.89686,1.76653
5,fb1,1.00712,1.50785
5,fb2,1.40027,1.89208
6,fb0,1.90686,1.76635
6,fb1,0.998086,1.50356
6,fb2,1.40027,1.89208
7,fb0,1.91683,1.7657
7,fb1,0.989205,1.49896
7,fb2,1.40027,1.89208
8,fb0,1.92678,1.76465
8,fb1,0.980471,1.49409
8,fb2,1.39181,1.88935
9,fb0,1.93667,1.76321
9,fb1,0.971911,1.48899
9,fb2,1.38203,1.88727
10,fb0,1.94651,1.76144
10,fb1,0.963619,1.48376
10,fb2,1.37208,1.88631
11,fb0,1.95466,1.75972
11,fb1,0.955653,1.47846
11,fb2,1.3627,1.88652
12,fb0,1.96105,1.75817
12,fb1,0.948114,1.4732
12,fb2,1.35408,1.88777
13,fb0,1.96622,1.75676
13,fb1,0.941083,1.46807
13,fb2,1.34615,1.88989
14,fb0,1.97056,1.75545
14,fb1,0.9346,1.46316
14,fb2,1.33892,1.89271
15,fb0,1.97434,1.7542
15,fb1,0.928672,1.45851
15,fb2,1.33242,1.89607
16,fb0,1.97774,1.75297
16,fb1,0.923288,1.45415
16,fb2,1.32664,1.89977
17,fb0,1.98088,1.75173
17,fb1,0.918422,1.45009
17,fb2,1.32155,1.90368
18,fb0,1.98383,1.75046
18,fb1,0.914038,1.44632
18,fb2,1.31711,1.90768
19,fb0,1.98667,1.74914
19,fb1,0.910096,1.44285
19,fb2,1.31325,1.91166
20,fb0,1.98942,1.74775
20,fb1,0.906552,1.43966
20,fb2,1.3099,1.91557
21,fb0,1.9921,1.74628
21,fb1,0.903365,1.43672
21,fb2,1.307,1.91937
22,fb0,1.99471,1.74472
22,fb1,0.900496,1.43402
22,fb2,1.30448,1.92303
23,fb0,1.99728,1.74308
23,fb1,0.897909,1.43153
23,fb2,1.30228,1.92653
24,fb0,1.99979,1.74134
24,fb1,0.895573,1.42925
24,fb2,1.30037,1.92988
25,fb0,2.00225,1.7395
25,fb1,0.893458,1.42714
25,fb2,1.2987,1.93308
26,fb0,2.00465,1.73756
26,fb1,0.89154,1.4252
26,fb2,1.29724,1.93612
27,fb0,2.00699,1.73552
27,fb1,0.889796,1.4234
27,fb2,1.29595,1.93903
28,fb0,2.00926,1.73339
28,fb1,0.888209,1.42174
28,fb2,1.29482,1.94179
29,fb0,2.01147,1.73117
29,fb1,0.88676,1.4202
29,fb2,1.29383,1.94443
30,fb0,2.0136,1.72885
30,fb1,0.885435,1.41877
30,fb2,1.29295,1.94696
31,fb0,2.01566,1.72644
31,fb1,0.884221,1.41744
31,fb2,1.29218,1.94937
32,fb0,2.01763,1.72395
32,fb1,0.883107,1.4162
32,fb2,1.29149,1.95167
33,fb0,2.01953,1.72138
33,fb1,0.882082,1.41505
33,fb2,1.29089,1.95389
34,fb0,2.02133,1.71872
34,fb1,0.881138,1.41397
34,fb2,1.29036,1.95601
35,fb0,2.02305,1.716
35,fb1,0.880266,1.41296
35,fb2,1.28989,1.95805
36,fb0,2.02468,1.7132
36,fb1,0.879459,1.41201
36,fb2,1.28948,1.96002
37,fb0,2.02621,1.71034
37,fb1,0.878711,1.41112
37,fb2,1.28912,1.96191
38,fb0,2.02765,1.70742
38,fb1,0.878016,1.41028
38,fb2,1.28881,1.96374
39,fb0,2.02899,1.70445
39,fb1,0.877368,1.40949
39,fb2,1.28853,1.9655
40,fb0,2.03024,1.70142
40,fb1,0.876762,1.40874
40,fb2,1.2883,1.96721
41,fb0,2.03139,1.69835
41,fb1,0.876194,1.40802
41,fb2,1.2881,1.96887
42,fb0,2.03244,1.69524
42,fb1,0.87566,1.40734
42,fb2,1.28794,1.97047
43,fb0,2.0334,1.69209
43,fb1,0.875156,1.40669
43,fb2,1.2878,1.97203
44,fb0,2.03426,1.6889
44,fb1,0.874677,1.40606
44,fb2,1.2877,1.97354
45,fb0,2.03502,1.68569
45,fb1,0.874222,1.40546
45,fb2,1.28761,1.97501
46,fb0,2.03569,1.68245
46,fb1,0.873786,1.40487
46,fb2,1.28756,1.97644
47,fb0,2.03627,1.67919
47,fb1,0.873367,1.40429
47,fb2,1.28752,1.97784
48,fb0,2.03675,1.67591
48,fb1,0.872962,1.40373
48,fb2,1.28751,1.9792
49,fb0,2.03714,1.67261
49,fb1,0.872569,1.40317
49,fb2,1.28751,1.98052
50,fb0,2.03745,1.66931
50,fb1,0.872185,1.40262
50,fb2,1.28753,1.98181
51,fb0,2.03766,1.66599
51,fb1,0.871809,1.40207
51,fb2,1.28757,1.98308
52,fb0,2.03779,1.66267
52,fb1,0.871439,1.40152
52,fb2,1.28763,1.98431
53,fb0,2.03783,1.65934
53,fb1,0.871073,1.40096
53,fb2,1.2877,1.98551
54,fb0,2.03779,1.65602
54,fb1,0.871037,1.4009
54,fb2,1.28779,1.98669
55,fb0,2.03768,1.65269
55,fb1,0.871037,1.4009
55,fb2,1.28789,1.98786
56,fb0,2.03748,1.64937
56,fb1,0.871037,1.4009
56,fb2,1.28801,1.98901
57,fb0,2.03721,1.64605
57,fb1,0.871037,1.4009
57,fb2,1.28815,1.99015
58,fb0,2.03686,1.64275
58,fb1,0.871028,1.40028
58,fb2,1.28829,1.99127
59,fb0,2.03644,1.63944
59,fb1,0.871033,1.39957
59,fb2,1.28845,1.99238
