1,fb0,1.70555,1.73456
1,fb1,1.79197,1.37655
1,fb2,1.15913,1.82118
2,fb0,1.70678,1.74138
2,fb1,1.79962,1.37201
2,fb2,1.15712,1.82984
3,fb0,1.70794,1.74899
3,fb1,1.80787,1.36636
3,fb2,1.154,1.83934
4,fb0,1.70888,1.75662
4,fb1,1.81567,1.36011
4,fb2,1.14995,1.84848
5,fb0,1.70962,1.76427
5,fb1,1.82303,1.35334
5,fb2,1.14506,1.8572
6,fb0,1.71016,1.77191
6,fb1,1.82996,1.34614
6,fb2,1.13948,1.8654
7,fb0,1.71053,1.77956
7,fb1,1.83648,1.33856
7,fb2,1.13382,1.87249
8,fb0,1.71076,1.78719
8,fb1,1.84261,1.33066
8,fb2,1.12826,1.87858
9,fb0,1.71087,1.79479
9,fb1,1.84838,1.32249
9,fb2,1.12287,1.88385
10,fb0,1.71096,1.80237
10,fb1,1.8538,1.31409
10,fb2,1.1177,1.88844
11,fb0,1.71105,1.80993
11,fb1,1.85891,1.30549
11,fb2,1.11274,1.89248
12,fb0,1.71113,1.81745
12,fb1,1.8637,1.29672
12,fb2,1.108,1.89605
13,fb0,1.71122,1.82496
13,fb1,1.86822,1.2878
13,fb2,1.10349,1.89923
14,fb0,1.71131,1.83246
14,fb1,1.87246,1.27874
14,fb2,1.09918,1.90206
15,fb0,1.71147,1.83957
15,fb1,1.87645,1.26957
15,fb2,1.09507,1.90461
16,fb0,1.71171,1.84517
16,fb1,1.87998,1.26081
16,fb2,1.09116,1.9069
17,fb0,1.71201,1.84965
17,fb1,1.8828,1.25326
17,fb2,1.08744,1.90895
18,fb0,1.71236,1.85341
18,fb1,1.88507,1.24667
18,fb2,1.08392,1.9108
19,fb0,1.71275,1.85671
19,fb1,1.88696,1.24078
19,fb2,1.0806,1.91246
20,fb0,1.71319,1.85969
20,fb1,1.88856,1.23543
20,fb2,1.07746,1.91395
21,fb0,1.71368,1.86244
21,fb1,1.88992,1.23052
21,fb2,1.07449,1.9153
22,fb0,1.71422,1.86503
22,fb1,1.89109,1.22598
22,fb2,1.07169,1.91652
23,fb0,1.71482,1.86751
23,fb1,1.89211,1.22173
23,fb2,1.06904,1.91762
24,fb0,1.71548,1.8699
24,fb1,1.893,1.21773
24,fb2,1.06654,1.91862
25,fb0,1.7162,1.87222
25,fb1,1.89377,1.21396
25,fb2,1.06418,1.91952
26,fb0,1.71628,1.87245
26,fb1,1.89444,1.21038
26,fb2,1.06195,1.92035
27,fb0,1.71628,1.87245
27,fb1,1.89503,1.20691
27,fb2,1.05983,1.9211
28,fb0,1.71628,1.87245
28,fb1,1.89556,1.20355
28,fb2,1.0578,1.92179
29,fb0,1.71628,1.87245
29,fb1,1.89601,1.20028
29,fb2,1.05585,1.92243
30,fb0,1.71628,1.87245
30,fb1,1.89641,1.19709
30,fb2,1.05399,1.92302
31,fb0,1.71811,1.87352
31,fb1,1.89675,1.19397
31,fb2,1.0522,1.92357
32,fb0,1.72015,1.87462
32,fb1,1.89704,1.19094
32,fb2,1.05055,1.92406
33,fb0,1.72219,1.87565
33,fb1,1.89728,1.18799
33,fb2,1.04903,1.92449
34,fb0,1.72423,1.87661
34,fb1,1.89748,1.18511
34,fb2,1.04764,1.92487
35,fb0,1.72628,1.87751
35,fb1,1.89763,1.1823
35,fb2,1.04636,1.92521
36,fb0,1.72835,1.87836
36,fb1,1.89773,1.17954
36,fb2,1.04519,1.92551
37,fb0,1.73044,1.87915
37,fb1,1.8978,1.17684
37,fb2,1.04411,1.92578
38,fb0,1.73256,1.87987
38,fb1,1.89784,1.1742
38,fb2,1.04312,1.92602
39,fb0,1.73471,1.88054
39,fb1,1.89784,1.1716
39,fb2,1.0422,1.92623
40,fb0,1.73688,1.88115
40,fb1,1.8978,1.16904
40,fb2,1.04135,1.92642
41,fb0,1.7391,1.8817
41,fb1,1.89773,1.16653
41,fb2,1.04056,1.92659
42,fb0,1.74134,1.88219
42,fb1,1.89764,1.16406
42,fb2,1.03982,1.92674
43,fb0,1.74361,1.8826
43,fb1,1.89751,1.16162
43,fb2,1.03911,1.92688
44,fb0,1.74592,1.88295
44,fb1,1.89735,1.15922
44,fb2,1.03844,1.927
45,fb0,1.74826,1.88323
45,fb1,1.89717,1.15685
45,fb2,1.03778,1.92712
46,fb0,1.75063,1.88344
46,fb1,1.89696,1.1545
46,fb2,1.03771,1.92713
47,fb0,1.75302,1.88356
47,fb1,1.89672,1.15219
47,fb2,1.03771,1.92713
48,fb0,1.75545,1.88362
48,fb1,1.89646,1.14991
48,fb2,1.03771,1.92713
49,fb0,1.75789,1.88359
49,fb1,1.89618,1.14765
49,fb2,1.03771,1.92713
50,fb0,1.76036,1.88348
50,fb1,1.89587,1.14541
50,fb2,1.03771,1.92713
51,fb0,1.76285,1.88328
51,fb1,1.89553,1.1432
51,fb2,1.03771,1.92713
52,fb0,1.76534,1.883
52,fb1,1.89518,1.14101
52,fb2,1.03771,1.92713
53,fb0,1.76785,1.88264
53,fb1,1.8948,1.13884
53,fb2,1.03725,1.92663
54,fb0,1.77036,1.88219
54,fb1,1.8944,1.13669
54,fb2,1.03672,1.92604
55,fb0,1.77287,1.88165
55,fb1,1.89399,1.13456
55,fb2,1.03617,1.92542
