1,fb0,1.05575,1.33137
1,fb1,1.23156,1.3681
1,fb2,1.59664,1.99146
2,fb0,1.05615,1.33032
2,fb1,1.23101,1.36908
2,fb2,1.59664,1.99146
3,fb0,1.05658,1.32914
3,fb1,1.23041,1.37018
3,fb2,1.59664,1.99146
4,fb0,1.05699,1.32796
4,fb1,1.22983,1.37129
4,fb2,1.59664,1.99146
5,fb0,1.05737,1.32677
5,fb1,1.22928,1.37241
5,fb2,1.59664,1.99146
6,fb0,1.05774,1.32558
6,fb1,1.22874,1.37353
6,fb2,1.59664,1.99146
7,fb0,1.05808,1.32438
7,fb1,1.22822,1.37467
7,fb2,1.59664,1.99146
8,fb0,1.0584,1.32317
8,fb1,1.22772,1.37582
8,fb2,1.59664,1.99146
9,fb0,1.0587,1.32196
9,fb1,1.22725,1.37697
9,fb2,1.59634,1.99161
10,fb0,1.05898,1.32074
10,fb1,1.22679,1.37814
10,fb2,1.59602,1.99176
11,fb0,1.05924,1.31951
11,fb1,1.22636,1.37931
11,fb2,1.59571,1.99191
12,fb0,1.05947,1.31829
12,fb1,1.22594,1.38049
12,fb2,1.59542,1.99204
13,fb0,1.05969,1.31705
13,fb1,1.22555,1.38168
13,fb2,1.59515,1.99217
14,fb0,1.05988,1.31582
14,fb1,1.22518,1.38287
14,fb2,1.59489,1.99229
15,fb0,1.06005,1.31458
15,fb1,1.22483,1.38407
15,fb2,1.59465,1.9924
16,fb0,1.06019,1.31334
16,fb1,1.2245,1.38528
16,fb2,1.59442,1.9925
17,fb0,1.06032,1.3121
17,fb1,1.22419,1.38649
17,fb2,1.59422,1.9926
18,fb0,1.06042,1.31085
18,fb1,1.22391,1.38771
18,fb2,1.59403,1.99268
19,fb0,1.0605,1.3096
19,fb1,1.22364,1.38893
19,fb2,1.59385,1.99276
20,fb0,1.06056,1.30835
20,fb1,1.2234,1.39015
20,fb2,1.5937,1.99283
21,fb0,1.06059,1.3071
21,fb1,1.22318,1.39138
21,fb2,1.59355,1.99289
22,fb0,1.06061,1.30585
22,fb1,1.22299,1.39262
22,fb2,1.59343,1.99295
23,fb0,1.0606,1.3046
23,fb1,1.22281,1.39386
23,fb2,1.59331,1.993
24,fb0,1.06057,1.30335
24,fb1,1.22266,1.3951
24,fb2,1.5932,1.99305
25,fb0,1.06051,1.30211
25,fb1,1.22252,1.39634
25,fb2,1.5931,1.9931
26,fb0,1.06044,1.30086
26,fb1,1.22242,1.39758
26,fb2,1.59299,1.99314
27,fb0,1.06034,1.29961
27,fb1,1.22233,1.39883
27,fb2,1.59288,1.99319
28,fb0,1.06022,1.29837
28,fb1,1.22226,1.40008
28,fb2,1.59275,1.99325
29,fb0,1.06007,1.29713
29,fb1,1.22222,1.40133
29,fb2,1.5926,1.99332
30,fb0,1.05991,1.29589
30,fb1,1.2222,1.40258
30,fb2,1.59244,1.99339
31,fb0,1.05972,1.29465
31,fb1,1.2222,1.40383
31,fb2,1.59224,1.99348
32,fb0,1.05951,1.29342
32,fb1,1.22223,1.40508
32,fb2,1.59203,1.99358
33,fb0,1.05928,1.29219
33,fb1,1.22228,1.40633
33,fb2,1.59178,1.99369
34,fb0,1.05903,1.29097
34,fb1,1.22234,1.40758
34,fb2,1.59151,1.99382
35,fb0,1.05875,1.28975
35,fb1,1.22244,1.40882
35,fb2,1.5912,1.99396
36,fb0,1.05846,1.28853
36,fb1,1.22255,1.41007
36,fb2,1.59087,1.99412
37,fb0,1.05814,1.28732
37,fb1,1.22269,1.41131
37,fb2,1.5905,1.99429
38,fb0,1.0578,1.28612
38,fb1,1.22284,1.41255
38,fb2,1.5901,1.99448
39,fb0,1.05744,1.28492
39,fb1,1.22302,1.41379
39,fb2,1.58966,1.9947
40,fb0,1.05706,1.28373
40,fb1,1.22323,1.41502
40,fb2,1.58919,1.99493
41,fb0,1.05665,1.28255
41,fb1,1.22345,1.41625
41,fb2,1.58869,1.99519
42,fb0,1.05623,1.28137
42,fb1,1.2237,1.41748
42,fb2,1.58815,1.99547
43,fb0,1.05578,1.28021
43,fb1,1.22397,1.4187
43,fb2,1.58757,1.99577
44,fb0,1.05532,1.27905
44,fb1,1.22426,1.41991
44,fb2,1.58696,1.9961
45,fb0,1.05483,1.2779
45,fb1,1.22457,1.42112
45,fb2,1.58631,1.99646
46,fb0,1.05432,1.27675
46,fb1,1.2249,1.42233
46,fb2,1.58562,1.99685
47,fb0,1.05379,1.27562
47,fb1,1.22525,1.42353
