1,fb0,1.23955,1.95142
1,fb1,1.78626,1.65684
1,fb2,1.93643,1.03872
2,fb0,1.23937,1.95541
2,fb1,1.78626,1.65684
2,fb2,1.93179,1.03654
3,fb0,1.23901,1.95968
3,fb1,1.78626,1.65684
3,fb2,1.92679,1.03391
4,fb0,1.23849,1.96376
4,fb1,1.78626,1.65684
4,fb2,1.92201,1.03106
5,fb0,1.23785,1.96764
5,fb1,1.78626,1.65684
5,fb2,1.91745,1.02804
6,fb0,1.2371,1.97132
6,fb1,1.78626,1.65684
6,fb2,1.91312,1.02489
7,fb0,1.23626,1.97481
7,fb1,1.78626,1.65684
7,fb2,1.90902,1.02164
8,fb0,1.23537,1.97811
8,fb1,1.78626,1.65684
8,fb2,1.90515,1.01831
9,fb0,1.23442,1.98123
9,fb1,1.78626,1.65684
9,fb2,1.90149,1.01495
10,fb0,1.23344,1.98418
10,fb1,1.78626,1.65684
10,fb2,1.89803,1.01157
11,fb0,1.23244,1.98697
11,fb1,1.78626,1.65684
11,fb2,1.89477,1.00818
12,fb0,1.23142,1.98961
12,fb1,1.78626,1.65684
12,fb2,1.89169,1.00481
13,fb0,1.23039,1.99211
13,fb1,1.78568,1.65461
13,fb2,1.88877,1.00147
14,fb0,1.22938,1.99445
14,fb1,1.78515,1.65222
14,fb2,1.88595,0.998098
15,fb0,1.22839,1.99662
15,fb1,1.7847,1.64994
15,fb2,1.88322,0.994687
16,fb0,1.22743,1.99864
16,fb1,1.78433,1.64777
16,fb2,1.88058,0.991249
17,fb0,1.2265,2.00052
17,fb1,1.78402,1.6457
17,fb2,1.87801,0.987794
18,fb0,1.2256,2.00227
18,fb1,1.78377,1.64371
18,fb2,1.87554,0.98433
19,fb0,1.22474,2.0039
19,fb1,1.78355,1.64179
19,fb2,1.87315,0.980865
20,fb0,1.22391,2.00542
20,fb1,1.78338,1.63992
20,fb2,1.87083,0.977406
21,fb0,1.22311,2.00684
21,fb1,1.78323,1.63811
21,fb2,1.8686,0.973959
22,fb0,1.22235,2.00816
22,fb1,1.78312,1.63634
22,fb2,1.86644,0.970528
23,fb0,1.22162,2.0094
23,fb1,1.78302,1.63461
23,fb2,1.86435,0.967117
24,fb0,1.22093,2.01055
24,fb1,1.78295,1.6329
24,fb2,1.86234,0.96373
25,fb0,1.22027,2.01162
25,fb1,1.7829,1.63121
25,fb2,1.86038,0.960369
26,fb0,1.21964,2.01263
26,fb1,1.78286,1.62954
26,fb2,1.85849,0.957037
27,fb0,1.21904,2.01356
27,fb1,1.78284,1.62788
27,fb2,1.85665,0.953733
28,fb0,1.21847,2.01444
28,fb1,1.78283,1.62623
28,fb2,1.85487,0.95046
29,fb0,1.21793,2.01525
29,fb1,1.78283,1.62459
29,fb2,1.85314,0.947218
30,fb0,1.21742,2.01601
30,fb1,1.78284,1.62295
30,fb2,1.85146,0.944008
31,fb0,1.21694,2.01672
31,fb1,1.78287,1.6213
31,fb2,1.84982,0.940828
32,fb0,1.21648,2.01738
32,fb1,1.7829,1.61966
32,fb2,1.84822,0.93768
33,fb0,1.21605,2.018
33,fb1,1.78294,1.61801
33,fb2,1.84667,0.934563
34,fb0,1.21565,2.01857
34,fb1,1.78299,1.61636
34,fb2,1.84513,0.931484
35,fb0,1.21526,2.01911
35,fb1,1.78304,1.6147
35,fb2,1.84362,0.928441
36,fb0,1.2149,2.01961
36,fb1,1.7831,1.61304
36,fb2,1.84212,0.925435
37,fb0,1.21456,2.02007
37,fb1,1.78317,1.61137
37,fb2,1.84064,0.922462
38,fb0,1.21424,2.02051
38,fb1,1.78324,1.6097
38,fb2,1.83917,0.919523
39,fb0,1.21393,2.02091
39,fb1,1.78331,1.60802
39,fb2,1.83773,0.916614
40,fb0,1.21364,2.02129
40,fb1,1.78339,1.60633
40,fb2,1.83629,0.913736
41,fb0,1.21337,2.02165
41,fb1,1.78346,1.60464
41,fb2,1.83487,0.910886
42,fb0,1.21311,2.02199
42,fb1,1.78353,1.60294
42,fb2,1.83347,0.908064
43,fb0,1.21285,2.02231
43,fb1,1.78361,1.60123
43,fb2,1.83207,0.905268
44,fb0,1.21261,2.02262
44,fb1,1.78368,1.59952
44,fb2,1.83069,0.902498
45,fb0,1.21259,2.02265
45,fb1,1.78376,1.5978
45,fb2,1.82933,0.899752
46,fb0,1.21259,2.02265
46,fb1,1.78383,1.59607
46,fb2,1.82797,0.89703
47,fb0,1.21259,2.02265
47,fb1,1.78391,1.59434
47,fb2,1.82662,0.89433
48,fb0,1.21259,2.02265
48,fb1,1.78398,1.59259
48,fb2,1.82529,0.891652
49,fb0,1.21259,2.02265
49,fb1,1.78406,1.59083
49,fb2,1.82397,0.888995
50,fb0,1.21259,2.02265
50,fb1,1.78414,1.58906
50,fb2,1.82265,0.886357
51,fb0,1.21226,2.02266
51,fb1,1.78421,1.58729
51,fb2,1.82135,0.883739
52,fb0,1.21188,2.02268
52,fb1,1.78429,1.58551
52,fb2,1.82005,0.881139
53,fb0,1.21149,2.02269
53,fb1,1.78437,1.58373
53,fb2,1.81877,0.878556
54,fb0,1.21109,2.0227
54,fb1,1.78444,1.58195
54,fb2,1.81749,0.87599
55,fb0,1.21067,2.02271
55,fb1,1.78452,1.58016
55,fb2,1.81622,0.87344
56,fb0,1.21024,2.02271
56,fb1,1.7846,1.57838
56,fb2,1.81496,0.870906
57,fb0,1.21019,2.02271
57,fb1,1.78468,1.57659
57,fb2,1.8137,0.868388
58,fb0,1.21019,2.02271
58,fb1,1.78475,1.5748
58,fb2,1.81246,0.865884
59,fb0,1.21019,2.02271
59,fb1,1.78483,1.573
59,fb2,1.81122,0.863395
60,fb0,1.21019,2.02271
