1,fb0,1.28603,1.86868
1,fb1,1.74589,1.95255
1,fb2,1.16991,1.36182
2,fb0,1.28603,1.86868
2,fb1,1.74589,1.95255
2,fb2,1.16991,1.36182
3,fb0,1.28603,1.86868
3,fb1,1.74589,1.95255
3,fb2,1.16991,1.36182
4,fb0,1.28603,1.86868
4,fb1,1.74589,1.95255
4,fb2,1.16991,1.36182
5,fb0,1.28603,1.86868
5,fb1,1.74589,1.95255
5,fb2,1.16991,1.36182
6,fb0,1.28603,1.86868
6,fb1,1.74589,1.95255
6,fb2,1.17692,1.35635
7,fb0,1.28603,1.86868
7,fb1,1.74589,1.95255
7,fb2,1.18419,1.34949
8,fb0,1.28603,1.86868
8,fb1,1.74589,1.95255
8,fb2,1.19079,1.34198
9,fb0,1.28603,1.86868
9,fb1,1.74589,1.95255
9,fb2,1.19675,1.33395
10,fb0,1.28603,1.86868
10,fb1,1.74589,1.95255
10,fb2,1.20211,1.32551
11,fb0,1.28603,1.86868
11,fb1,1.74903,1.94472
11,fb2,1.20691,1.31674
12,fb0,1.28331,1.87715
12,fb1,1.75333,1.93629
12,fb2,1.21121,1.30772
13,fb0,1.27936,1.88633
13,fb1,1.7584,1.92819
13,fb2,1.21497,1.29866
14,fb0,1.27457,1.8951
14,fb1,1.76413,1.92042
14,fb2,1.21765,1.29136
15,fb0,1.26905,1.90344
15,fb1,1.77043,1.91299
15,fb2,1.21958,1.28556
16,fb0,1.26291,1.91133
16,fb1,1.77722,1.90587
16,fb2,1.22103,1.2809
17,fb0,1.25625,1.91879
17,fb1,1.78441,1.89904
17,fb2,1.22216,1.27711
18,fb0,1.24917,1.92584
18,fb1,1.79195,1.89249
18,fb2,1.22306,1.27401
19,fb0,1.24173,1.93252
19,fb1,1.79973,1.8862
19,fb2,1.22379,1.27145
20,fb0,1.23401,1.93888
20,fb1,1.80769,1.88015
20,fb2,1.2244,1.26934
21,fb0,1.22606,1.94494
21,fb1,1.81568,1.87439
21,fb2,1.2249,1.26759
22,fb0,1.21905,1.94997
22,fb1,1.82231,1.86977
22,fb2,1.22533,1.26612
23,fb0,1.21318,1.95399
23,fb1,1.82781,1.86596
23,fb2,1.22569,1.26486
24,fb0,1.20821,1.95728
24,fb1,1.83256,1.86269
24,fb2,1.22602,1.26375
25,fb0,1.20394,1.9601
25,fb1,1.83677,1.85978
25,fb2,1.22631,1.26274
26,fb0,1.20022,1.96255
26,fb1,1.84058,1.85709
26,fb2,1.2266,1.26182
27,fb0,1.19695,1.9647
27,fb1,1.84408,1.85455
27,fb2,1.22687,1.26094
28,fb0,1.19405,1.96661
28,fb1,1.84733,1.85211
28,fb2,1.22713,1.26011
29,fb0,1.19147,1.96831
29,fb1,1.8504,1.84972
29,fb2,1.22739,1.2593
30,fb0,1.18915,1.96984
30,fb1,1.85332,1.84735
30,fb2,1.22765,1.25851
31,fb0,1.18707,1.97121
31,fb1,1.8561,1.845
31,fb2,1.22792,1.25773
32,fb0,1.18519,1.97245
32,fb1,1.85878,1.84264
32,fb2,1.22819,1.25696
33,fb0,1.18349,1.97356
33,fb1,1.86136,1.84027
33,fb2,1.22847,1.25618
34,fb0,1.18196,1.97457
34,fb1,1.86385,1.83786
34,fb2,1.22875,1.25541
35,fb0,1.18058,1.97548
35,fb1,1.86626,1.83542
35,fb2,1.22905,1.25463
36,fb0,1.17933,1.97631
36,fb1,1.86859,1.83294
36,fb2,1.22935,1.25385
37,fb0,1.1782,1.97705
37,fb1,1.87086,1.83042
37,fb2,1.22967,1.25306
38,fb0,1.17718,1.97772
38,fb1,1.87305,1.82784
38,fb2,1.23,1.25227
39,fb0,1.17627,1.97832
39,fb1,1.87517,1.82522
39,fb2,1.23034,1.25147
40,fb0,1.17545,1.97886
40,fb1,1.87722,1.82255
40,fb2,1.2307,1.25067
41,fb0,1.17471,1.97935
41,fb1,1.87921,1.81983
41,fb2,1.23107,1.24986
42,fb0,1.17406,1.97978
42,fb1,1.88112,1.81706
42,fb2,1.23145,1.24905
43,fb0,1.17348,1.98016
43,fb1,1.88296,1.81424
43,fb2,1.23185,1.24823
44,fb0,1.17297,1.9805
44,fb1,1.88473,1.81137
44,fb2,1.23226,1.24741
45,fb0,1.17252,1.98079
