1,fb0,1.86847,1.76144
1,fb1,1.72211,1.1115
1,fb2,1.69652,1.66527
2,fb0,1.86785,1.7605
2,fb1,1.72211,1.1115
2,fb2,1.69734,1.6645
3,fb0,1.86717,1.75945
3,fb1,1.72211,1.1115
3,fb2,1.69823,1.66362
4,fb0,1.86651,1.75839
4,fb1,1.72211,1.1115
4,fb2,1.69911,1.66274
5,fb0,1.86587,1.75732
5,fb1,1.72211,1.1115
5,fb2,1.69997,1.66183
6,fb0,1.86525,1.75623
6,fb1,1.72211,1.1115
6,fb2,1.70082,1.66091
7,fb0,1.86465,1.75514
7,fb1,1.72211,1.1115
7,fb2,1.70165,1.65998
8,fb0,1.86407,1.75403
8,fb1,1.72211,1.1115
8,fb2,1.70247,1.65903
9,fb0,1.86351,1.75291
9,fb1,1.72211,1.1115
9,fb2,1.70326,1.65807
10,fb0,1.86297,1.75178
10,fb1,1.72211,1.1115
10,fb2,1.70404,1.65709
11,fb0,1.86245,1.75065
11,fb1,1.72211,1.1115
11,fb2,1.7048,1.6561
12,fb0,1.86195,1.7495
12,fb1,1.71393,1.108
12,fb2,1.70555,1.65509
13,fb0,1.86146,1.74835
13,fb1,1.70516,1.10322
13,fb2,1.70627,1.65408
14,fb0,1.86101,1.74719
14,fb1,1.69686,1.09764
14,fb2,1.70698,1.65305
15,fb0,1.86057,1.74602
15,fb1,1.68906,1.09139
15,fb2,1.70767,1.652
16,fb0,1.86015,1.74484
16,fb1,1.68175,1.08457
16,fb2,1.70834,1.65095
17,fb0,1.85975,1.74365
17,fb1,1.6749,1.07729
17,fb2,1.70899,1.64988
18,fb0,1.85938,1.74246
18,fb1,1.67351,1.07568
18,fb2,1.70963,1.6488
19,fb0,1.85902,1.74126
19,fb1,1.67273,1.0747
19,fb2,1.71024,1.64771
20,fb0,1.85869,1.74006
20,fb1,1.67198,1.07371
20,fb2,1.71083,1.64661
21,fb0,1.85838,1.73885
21,fb1,1.67124,1.0727
21,fb2,1.71141,1.6455
22,fb0,1.85809,1.73763
22,fb1,1.67052,1.07168
22,fb2,1.71196,1.64438
23,fb0,1.85782,1.73641
23,fb1,1.66981,1.07064
23,fb2,1.71249,1.64325
24,fb0,1.85758,1.73518
24,fb1,1.66913,1.0696
24,fb2,1.71301,1.64211
25,fb0,1.85735,1.73395
25,fb1,1.66847,1.06854
25,fb2,1.7135,1.64096
26,fb0,1.85715,1.73272
26,fb1,1.66782,1.06747
26,fb2,1.71397,1.63981
27,fb0,1.85697,1.73148
27,fb1,1.66719,1.06639
27,fb2,1.71442,1.63864
28,fb0,1.85699,1.73028
28,fb1,1.66659,1.0653
28,fb2,1.71468,1.63743
29,fb0,1.85712,1.72907
29,fb1,1.666,1.06419
29,fb2,1.71482,1.63622
30,fb0,1.85726,1.72785
30,fb1,1.66543,1.06308
30,fb2,1.71496,1.635
31,fb0,1.85739,1.72664
31,fb1,1.66488,1.06196
31,fb2,1.7151,1.63378
32,fb0,1.85753,1.72541
32,fb1,1.66435,1.06082
32,fb2,1.71524,1.63255
33,fb0,1.85767,1.72419
33,fb1,1.66385,1.05968
33,fb2,1.71538,1.63132
34,fb0,1.85781,1.72296
34,fb1,1.66336,1.05853
34,fb2,1.71552,1.63009
35,fb0,1.85795,1.72172
35,fb1,1.66289,1.05737
35,fb2,1.71566,1.62885
36,fb0,1.85809,1.72049
36,fb1,1.66245,1.0562
36,fb2,1.7158,1.62762
37,fb0,1.85823,1.71925
37,fb1,1.66202,1.05503
37,fb2,1.71595,1.62638
38,fb0,1.85837,1.71801
38,fb1,1.66162,1.05384
38,fb2,1.71609,1.62514
39,fb0,1.85851,1.71677
39,fb1,1.66124,1.05265
39,fb2,1.71623,1.62389
40,fb0,1.85865,1.71553
40,fb1,1.66087,1.05146
40,fb2,1.71637,1.62265
41,fb0,1.85879,1.71429
41,fb1,1.66054,1.05025
41,fb2,1.71651,1.62141
42,fb0,1.85895,1.71305
42,fb1,1.66022,1.04904
42,fb2,1.71664,1.62017
43,fb0,1.85912,1.71181
43,fb1,1.65992,1.04783
43,fb2,1.71674,1.61892
44,fb0,1.85932,1.71058
44,fb1,1.65965,1.04661
44,fb2,1.71682,1.61767
45,fb0,1.85954,1.70935
45,fb1,1.65939,1.04539
45,fb2,1.71689,1.61643
46,fb0,1.85978,1.70812
46,fb1,1.65916,1.04416
46,fb2,1.71692,1.61518
47,fb0,1.86005,1.7069
47,fb1,1.65895,1.04293
47,fb2,1.71694,1.61393
48,fb0,1.86033,1.70568
48,fb1,1.65877,1.04169
48,fb2,1.71693,1.61268
49,fb0,1.86064,1.70447
49,fb1,1.6586,1.04045
49,fb2,1.7169,1.61143
50,fb0,1.86097,1.70326
50,fb1,1.65846,1.03921
50,fb2,1.71685,1.61018
51,fb0,1.86132,1.70206
51,fb1,1.65834,1.03797
51,fb2,1.71678,1.60893
52,fb0,1.86169,1.70087
52,fb1,1.65824,1.03672
52,fb2,1.71668,1.60768
53,fb0,1.86209,1.69969
53,fb1,1.65816,1.03547
53,fb2,1.71656,1.60644
54,fb0,1.8625,1.69851
54,fb1,1.65811,1.03422
54,fb2,1.71642,1.6052
55,fb0,1.86294,1.69733
55,fb1,1.65808,1.03297
55,fb2,1.71626,1.60396
56,fb0,1.86339,1.69617
56,fb1,1.65807,1.03172
56,fb2,1.71608,1.60272
57,fb0,1.86387,1.69501
57,fb1,1.65808,1.03047
57,fb2,1.71587,1.60149
58,fb0,1.86437,1.69387
58,fb1,1.65812,1.02922
58,fb2,1.71564,1.60026
59,fb0,1.86488,1.69273
59,fb1,1.65817,1.02798
59,fb2,1.71539,1.59904
60,fb0,1.86542,1.6916
60,fb1,1.65825,1.02673
60,fb2,1.71512,1.59782
61,fb0,1.86598,1.69048
61,fb1,1.65836,1.02548
61,fb2,1.71483,1.5966
62,fb0,1.86656,1.68938
62,fb1,1.65848,1.02424
62,fb2,1.71451,1.59539
63,fb0,1.86716,1.68828
63,fb1,1.65863,1.023
63,fb2,1.71417,1.59419
