1,fb0,2.89233
1,fb1,2.52127
1,fb2,2.10502
1,fb3,2.41583
1,fb4,2.39849
1,fb5,2.1157
1,fb6,2.71418
1,fb7,2.41593
1,fb8,2.63436
1,fb9,2.07668
2,fb0,2.89287
2,fb1,2.52094
2,fb2,2.09613
2,fb3,2.41511
2,fb4,2.39803
2,fb5,2.11682
2,fb6,2.71499
2,fb7,2.41704
2,fb8,2.63545
2,fb9,2.07668
3,fb0,2.89349
3,fb1,2.52056
3,fb2,2.08617
3,fb3,2.4143
3,fb4,2.3975
3,fb5,2.11807
3,fb6,2.71591
3,fb7,2.41826
3,fb8,2.63667
3,fb9,2.07668
4,fb0,2.89413
4,fb1,2.52017
4,fb2,2.07632
4,fb3,2.41347
4,fb4,2.39695
4,fb5,2.11932
4,fb6,2.71684
4,fb7,2.41947
4,fb8,2.6379
4,fb9,2.07649
5,fb0,2.89479
5,fb1,2.51975
5,fb2,2.06668
5,fb3,2.41262
5,fb4,2.39638
5,fb5,2.12056
5,fb6,2.71778
5,fb7,2.42069
5,fb8,2.63913
5,fb9,2.07624
6,fb0,2.89547
6,fb1,2.51931
6,fb2,2.05727
6,fb3,2.41176
6,fb4,2.39579
6,fb5,2.1218
6,fb6,2.71874
6,fb7,2.42189
6,fb8,2.64036
6,fb9,2.07598
7,fb0,2.896
7,fb1,2.51885
7,fb2,2.04814
7,fb3,2.41088
7,fb4,2.39519
7,fb5,2.12305
7,fb6,2.71972
7,fb7,2.42309
7,fb8,2.6416
7,fb9,2.07569
8,fb0,2.89628
8,fb1,2.51836
8,fb2,2.03928
8,fb3,2.40998
8,fb4,2.39456
8,fb5,2.12428
8,fb6,2.72071
8,fb7,2.42429
8,fb8,2.64284
8,fb9,2.07539
9,fb0,2.89658
9,fb1,2.51786
9,fb2,2.0307
9,fb3,2.40907
9,fb4,2.39392
9,fb5,2.12552
9,fb6,2.72171
9,fb7,2.42547
9,fb8,2.64409
9,fb9,2.07506
10,fb0,2.8969
10,fb1,2.51734
10,fb2,2.02239
10,fb3,2.40815
10,fb4,2.39325
10,fb5,2.12675
10,fb6,2.72272
10,fb7,2.42665
10,fb8,2.64533
10,fb9,2.07471
11,fb0,2.89724
11,fb1,2.5168
11,fb2,2.01433
11,fb3,2.40721
11,fb4,2.39257
11,fb5,2.12798
11,fb6,2.72375
11,fb7,2.42782
11,fb8,2.64658
11,fb9,2.07434
12,fb0,2.89761
12,fb1,2.51624
12,fb2,2.00651
12,fb3,2.40626
12,fb4,2.39187
12,fb5,2.1292
12,fb6,2.72479
12,fb7,2.42899
12,fb8,2.64783
12,fb9,2.07395
13,fb0,2.89799
13,fb1,2.51566
13,fb2,1.99891
13,fb3,2.40529
13,fb4,2.39115
