1,fb0,3.85871,1.85831,1.76204
1,fb1,3.19488,1.7132,1.11426
1,fb2,3.01837,1.14022,1.01511
2,fb0,3.86027,1.85884,1.76352
2,fb1,3.19488,1.7132,1.11426
2,fb2,3.01011,1.14038,1.00684
3,fb0,3.86194,1.85939,1.7651
3,fb1,3.19488,1.7132,1.11426
3,fb2,3.00101,1.13979,0.997755
4,fb0,3.86353,1.85991,1.76662
4,fb1,3.19488,1.7132,1.11426
4,fb2,2.9922,1.1384,0.989002
5,fb0,3.86506,1.86039,1.76808
5,fb1,3.19488,1.7132,1.11426
5,fb2,2.98384,1.13637,0.980719
6,fb0,3.86653,1.86085,1.76948
6,fb1,3.19488,1.7132,1.11426
6,fb2,2.976,1.13387,0.972983
7,fb0,3.87079,1.86214,1.77355
7,fb1,3.19488,1.7132,1.11426
7,fb2,2.96672,1.13027,0.963858
8,fb0,3.87502,1.86342,1.77761
8,fb1,3.19488,1.7132,1.11426
8,fb2,2.9575,1.12602,0.95481
9,fb0,3.87891,1.86459,1.78132
9,fb1,3.19488,1.7132,1.11426
9,fb2,2.94853,1.12122,0.946037
10,fb0,3.88248,1.86567,1.78474
10,fb1,3.19488,1.7132,1.11426
10,fb2,2.93982,1.11596,0.937535
11,fb0,3.88578,1.86667,1.7879
11,fb1,3.19806,1.7168,1.11669
11,fb2,2.93137,1.11029,0.929298
12,fb0,3.88904,1.86765,1.79102
12,fb1,3.20104,1.7205,1.1189
12,fb2,2.9233,1.10437,0.92144
13,fb0,3.89228,1.86863,1.79412
13,fb1,3.2036,1.72393,1.12073
13,fb2,2.91653,1.09904,0.914852
14,fb0,3.89548,1.8696,1.79717
14,fb1,3.20586,1.72722,1.12229
14,fb2,2.91083,1.09432,0.909301
15,fb0,3.8986,1.87054,1.80016
15,fb1,3.20791,1.73045,1.12364
15,fb2,2.90592,1.09013,0.904524
16,fb0,3.90164,1.87146,1.80307
16,fb1,3.20811,1.73078,1.12377
16,fb2,2.9016,1.08641,0.900317
17,fb0,3.9045,1.87232,1.80581
17,fb1,3.20811,1.73078,1.12377
17,fb2,2.89761,1.08297,0.896421
18,fb0,3.90716,1.87313,1.80835
18,fb1,3.20811,1.73078,1.12377
18,fb2,2.89386,1.07974,0.892759
19,fb0,3.90965,1.87388,1.81073
19,fb1,3.20811,1.73078,1.12377
19,fb2,2.89032,1.07668,0.8893
20,fb0,3.91197,1.87458,1.81296
20,fb1,3.20814,1.73353,1.12316
20,fb2,2.88697,1.07379,0.886022
21,fb0,3.91415,1.87524,1.81504
21,fb1,3.20805,1.73655,1.12235
21,fb2,2.88387,1.07111,0.882991
22,fb0,3.91619,1.87585,1.81699
22,fb1,3.20785,1.73951,1.12145
22,fb2,2.881,1.06863,0.880186
23,fb0,3.91809,1.87643,1.8188
23,fb1,3.20755,1.74242,1.12045
23,fb2,2.87833,1.06634,0.877562
24,fb0,3.91985,1.87696,1.82049
24,fb1,3.20715,1.74529,1.11935
24,fb2,2.8758,1.0642,0.875085
25,fb0,3.92149,1.87746,1.82206
25,fb1,3.20665,1.7481,1.11816
25,fb2,2.8734,1.0622,0.872727
26,fb0,3.923,1.87791,1.82351
26,fb1,3.20605,1.75087,1.11689
26,fb2,2.8711,1.06032,0.870466
27,fb0,3.9244,1.87833,1.82484
27,fb1,3.20536,1.75357,1.11552
27,fb2,2.86888,1.05854,0.868284
28,fb0,3.92568,1.87872,1.82607
