1,fb0,3.80062,1.70555,1.73456,0
1,fb1,4.05489,1.85614,1.96348,0
1,fb2,3.64882,1.143,1.64602,0
1,fb3,3.80798,1.34884,1.79197,0
1,fb4,3.17455,1.42718,1.14568,0
1,fb5,3.82449,1.15913,1.82118,0
1,fb6,3.22156,1.67882,1.14923,0
1,fb7,3.11214,1.7881,1.0107,0
1,fb8,3.84232,1.93758,1.72617,0
1,fb9,4.00291,1.3489,1.98768,0
2,fb0,3.80147,1.70498,1.73553,0
2,fb1,4.05587,1.85581,1.96456,0
2,fb2,3.64771,1.1431,1.6449,0
2,fb3,3.80798,1.34884,1.79197,0
2,fb4,3.17502,1.42623,1.14628,0
2,fb5,3.82529,1.15837,1.82201,0
2,fb6,3.22124,1.6777,1.14914,0
2,fb7,3.11324,1.78816,1.01182,0
2,fb8,3.84333,1.93736,1.72727,0
2,fb9,4.00325,1.35,1.98793,0
3,fb0,3.8024,1.70433,1.7366,0
3,fb1,4.05696,1.85543,1.96575,0
3,fb2,3.64647,1.1432,1.64365,0
3,fb3,3.8088,1.34814,1.79285,0
3,fb4,3.17552,1.42516,1.14693,0
3,fb5,3.82619,1.15754,1.82295,0
3,fb6,3.2209,1.67645,1.14906,0
3,fb7,3.11447,1.78825,1.01307,0
3,fb8,3.84447,1.93713,1.7285,0
3,fb9,4.00365,1.35121,1.98821,0
4,fb0,3.80332,1.70367,1.73766,0
4,fb1,4.05803,1.85503,1.96693,0
4,fb2,3.64522,1.14328,1.64241,0
4,fb3,3.80973,1.3474,1.79386,0
4,fb4,3.17601,1.42409,1.14757,0
4,fb5,3.82711,1.15673,1.8239,0
4,fb6,3.22058,1.6752,1.14901,0
4,fb7,3.1157,1.78836,1.01431,0
4,fb8,3.84561,1.93692,1.72973,0
4,fb9,4.00407,1.35242,1.98853,0
5,fb0,3.80422,1.70298,1.7387,0
5,fb1,4.05909,1.8546,1.96811,0
5,fb2,3.63713,1.14372,1.63429,0
5,fb3,3.81068,1.34667,1.79487,0
5,fb4,3.17647,1.423,1.14818,0
5,fb5,3.82804,1.15594,1.82486,0
5,fb6,3.22029,1.67395,1.14897,0
5,fb7,3.11694,1.7885,1.01556,0
5,fb8,3.84676,1.93673,1.73097,0
5,fb9,4.0045,1.35363,1.98886,0
6,fb0,3.8051,1.70228,1.73974,0
6,fb1,4.06014,1.85416,1.96927,0
6,fb2,3.63717,1.14466,1.63429,0
6,fb3,3.81164,1.34596,1.7959,0
6,fb4,3.17692,1.4219,1.14878,0
6,fb5,3.82899,1.15516,1.82584,0
6,fb6,3.22001,1.6727,1.14896,0
6,fb7,3.11818,1.78865,1.0168,0
6,fb8,3.84793,1.93656,1.73221,0
6,fb9,4.00496,1.35483,1.98921,0
7,fb0,3.80597,1.70155,1.74076,0
7,fb1,4.06119,1.85373,1.97045,0
7,fb2,3.63719,1.14539,1.63429,0
7,fb3,3.81261,1.34527,1.79695,0
7,fb4,3.17734,1.42079,1.14935,0
7,fb5,3.82992,1.15437,1.82681,0
7,fb6,3.21976,1.67145,1.14897,0
7,fb7,3.11942,1.78883,1.01804,0
7,fb8,3.8491,1.93642,1.73345,0
7,fb9,4.00544,1.35602,1.98959,0
8,fb0,3.80683,1.70081,1.74176,0
8,fb1,4.06224,1.85328,1.97162,0
8,fb2,3.63722,1.14593,1.63429,0
8,fb3,3.8136,1.3446,1.798,0
8,fb4,3.17774,1.41967,1.14991,0
8,fb5,3.83085,1.15356,1.82777,0
8,fb6,3.21953,1.6702,1.149,0
8,fb7,3.12067,1.78903,1.01927,0
8,fb8,3.85027,1.9363,1.73469,0
8,fb9,4.00594,1.35721,1.98999,0
9,fb0,3.80766,1.70006,1.74276,0
9,fb1,4.06328,1.85282,1.97278,0
9,fb2,3.63722,1.14598,1.63429,0
9,fb3,3.81461,1.34395,1.79907,0
9,fb4,3.17812,1.41854,1.15044,0
9,fb5,3.83175,1.15274,1.82871,0
9,fb6,3.21933,1.66895,1.14906,0
9,fb7,3.12191,1.78925,1.0205,0
9,fb8,3.85146,1.9362,1.73594,0
9,fb9,4.00647,1.35838,1.9904,0
10,fb0,3.80848,1.69928,1.74374,0
10,fb1,4.0643,1.85233,1.97393,0
10,fb2,3.63722,1.14598,1.63429,0
10,fb3,3.81562,1.34332,1.80015,0
10,fb4,3.17848,1.4174,1.15096,0
10,fb5,3.83265,1.1519,1.82963,0
10,fb6,3.21914,1.66771,1.14913,0
10,fb7,3.12316,1.7895,1.02173,0
10,fb8,3.85265,1.93613,1.73719,0
10,fb9,4.00701,1.35955,1.99084,0
11,fb0,3.80929,1.69849,1.7447,0
11,fb1,4.06534,1.85186,1.97508,0
11,fb2,3.63722,1.14598,1.63429,0
11,fb3,3.81665,1.34271,1.80124,0
11,fb4,3.17882,1.41625,1.15145,0
11,fb5,3.83352,1.15105,1.83055,0
11,fb6,3.21898,1.66646,1.14923,0
11,fb7,3.12441,1.78976,1.02295,0
11,fb8,3.85385,1.93607,1.73844,0
11,fb9,4.00757,1.36072,1.9913,0
12,fb0,3.81008,1.69768,1.74565,0
12,fb1,4.06636,1.85137,1.97624,0
12,fb2,3.63722,1.14598,1.63429,0
12,fb3,3.81769,1.34211,1.80234,0
12,fb4,3.17914,1.4151,1.15193,0
12,fb5,3.83441,1.1502,1.83147,0
12,fb6,3.21884,1.66522,1.14935,0
12,fb7,3.12566,1.79005,1.02416,0
12,fb8,3.85505,1.93604,1.73969,0
12,fb9,4.00815,1.36187,1.99178,0
13,fb0,3.81085,1.69685,1.74659,0
13,fb1,4.06737,1.85086,1.97738,0
13,fb2,3.63722,1.14598,1.63429,0
13,fb3,3.81875,1.34154,1.80345,0
13,fb4,3.17944,1.41393,1.15238,0
13,fb5,3.83529,1.14935,1.83238,0
13,fb6,3.21873,1.66398,1.1495,0
13,fb7,3.12691,1.79036,1.02537,0
13,fb8,3.85626,1.93603,1.74094,0
13,fb9,4.00875,1.36302,1.99228,0
14,fb0,3.8116,1.69601,1.74751,0
14,fb1,4.06837,1.85034,1.97851,0
14,fb2,3.63722,1.14598,1.63429,0
14,fb3,3.81982,1.34098,1.80457,0
14,fb4,3.17972,1.41276,1.15281,0
14,fb5,3.83615,1.14847,1.83327,0
14,fb6,3.21863,1.66274,1.14966,0
14,fb7,3.12816,1.79069,1.02658,0
14,fb8,3.85748,1.93605,1.74219,0
14,fb9,4.00938,1.36415,1.99281,0
15,fb0,3.81233,1.69515,1.74842,0
15,fb1,4.06938,1.84982,1.97965,0
15,fb2,3.63722,1.14598,1.63429,0
15,fb3,3.82089,1.34045,1.8057,0
15,fb4,3.17997,1.41158,1.15322,0
15,fb5,3.83699,1.14759,1.83415,0
15,fb6,3.21856,1.6615,1.14985,0
15,fb7,3.12941,1.79104,1.02778,0
15,fb8,3.8587,1.93608,1.74344,0
15,fb9,4.01002,1.36528,1.99335,0
16,fb0,3.81305,1.69427,1.74931,0
16,fb1,4.07037,1.8493,1.98078,0
16,fb2,3.63722,1.14598,1.63429,0
16,fb3,3.82198,1.33994,1.80684,0
16,fb4,3.18021,1.41039,1.15361,0
16,fb5,3.83782,1.14668,1.83502,0
16,fb6,3.21852,1.66027,1.15006,0
16,fb7,3.13066,1.79142,1.02897,0
16,fb8,3.85992,1.93614,1.74468,0
16,fb9,4.01068,1.36639,1.99391,0
17,fb0,3.81375,1.69338,1.75019,0
17,fb1,4.07138,1.84878,1.98192,0
17,fb2,3.63722,1.14598,1.63429,0
17,fb3,3.82308,1.33944,1.80798,0
17,fb4,3.18042,1.4092,1.15398,0
17,fb5,3.83866,1.14579,1.83589,0
17,fb6,3.21849,1.65904,1.15029,0
17,fb7,3.1319,1.79181,1.03016,0
17,fb8,3.86115,1.93622,1.74593,0
17,fb9,4.01136,1.3675,1.99449,0
18,fb0,3.81443,1.69247,1.75105,0
18,fb1,4.07238,1.84825,1.98306,0
18,fb2,3.63722,1.14598,1.63429,0
18,fb3,3.82419,1.33897,1.80914,0
18,fb4,3.18061,1.408,1.15433,0
18,fb5,3.83952,1.14491,1.83678,0
18,fb6,3.21849,1.65782,1.15055,0
18,fb7,3.13315,1.79223,1.03134,0
18,fb8,3.86239,1.93632,1.74718,0
18,fb9,4.01206,1.3686,1.99509,0
19,fb0,3.81509,1.69155,1.75189,0
19,fb1,4.07339,1.84774,1.9842,0
19,fb2,3.63722,1.14598,1.63429,0
19,fb3,3.82531,1.33852,1.81031,0
19,fb4,3.18078,1.40679,1.15466,0
19,fb5,3.84039,1.14405,1.83769,0
19,fb6,3.21851,1.6566,1.15082,0
19,fb7,3.13439,1.79266,1.03251,0
19,fb8,3.86362,1.93645,1.74842,0
19,fb9,4.01278,1.36968,1.99571,0
20,fb0,3.81573,1.69061,1.75272,0
20,fb1,4.07441,1.84725,1.98534,0
20,fb2,3.63722,1.14598,1.63429,0
20,fb3,3.82543,1.33847,1.81042,0
20,fb4,3.18092,1.40558,1.15496,0
20,fb5,3.84128,1.14321,1.83861,0
20,fb6,3.21855,1.65538,1.15112,0
20,fb7,3.13563,1.79312,1.03367,0
20,fb8,3.86486,1.93659,1.74966,0
20,fb9,4.01351,1.37076,1.99635,0
21,fb0,3.81636,1.68966,1.75353,0
21,fb1,4.07544,1.84677,1.9865,0
21,fb2,3.63722,1.14598,1.63429,0
21,fb3,3.8265,1.33823,1.81152,0
21,fb4,3.18105,1.40436,1.15525,0
21,fb5,3.84216,1.14235,1.83952,0
21,fb6,3.21862,1.65417,1.15144,0
21,fb7,3.13687,1.7936,1.03483,0
21,fb8,3.86611,1.93676,1.7509,0
21,fb9,4.01427,1.37182,1.99701,0
22,fb0,3.81696,1.68869,1.75432,0
22,fb1,4.07649,1.84632,1.98767,0
22,fb2,3.63722,1.14598,1.63429,0
22,fb3,3.8277,1.33799,1.81275,0
22,fb4,3.18115,1.40314,1.15551,0
22,fb5,3.84302,1.14148,1.84042,0
22,fb6,3.21871,1.65297,1.15178,0
22,fb7,3.13811,1.7941,1.03597,0
22,fb8,3.86735,1.93695,1.75214,0
22,fb9,4.01504,1.37287,1.99769,0
23,fb0,3.81755,1.68771,1.75509,0
23,fb1,4.07754,1.84589,1.98884,0
23,fb2,3.63722,1.14598,1.63429,0
23,fb3,3.82891,1.33777,1.81398,0
23,fb4,3.18124,1.40191,1.15575,0
23,fb5,3.84389,1.14062,1.84132,0
23,fb6,3.21882,1.65177,1.15214,0
23,fb7,3.13934,1.79462,1.03711,0
23,fb8,3.8686,1.93716,1.75337,0
23,fb9,4.01583,1.37391,1.99839,0
24,fb0,3.81811,1.68672,1.75585,0
24,fb1,4.07859,1.84544,1.99001,0
24,fb2,3.63722,1.14598,1.63429,0
24,fb3,3.83012,1.33758,1.81521,0
24,fb4,3.1813,1.40068,1.15596,0
24,fb5,3.84476,1.13974,1.84222,0
24,fb6,3.21896,1.65059,1.15253,0
24,fb7,3.14057,1.79516,1.03824,0
24,fb8,3.86985,1.9374,1.7546,0
24,fb9,4.01664,1.37493,1.9991,0
25,fb0,3.81866,1.68571,1.75659,0
25,fb1,4.07963,1.84498,1.99117,0
25,fb2,3.63722,1.14598,1.63429,0
25,fb3,3.83134,1.3374,1.81645,0
25,fb4,3.18133,1.39944,1.15616,0
25,fb5,3.8456,1.13886,1.8431,0
25,fb6,3.21911,1.6494,1.15293,0
25,fb7,3.14179,1.79572,1.03935,0
25,fb8,3.8711,1.93766,1.75582,0
25,fb9,4.01746,1.37594,1.99983,0
26,fb0,3.81919,1.68469,1.75731,0
26,fb1,4.08068,1.84452,1.99233,0
26,fb2,3.63722,1.14598,1.63429,0
26,fb3,3.83256,1.33725,1.81769,0
26,fb4,3.18135,1.39821,1.15633,0
26,fb5,3.84646,1.13798,1.84399,0
26,fb6,3.21929,1.64823,1.15336,0
26,fb7,3.14301,1.7963,1.04046,0
26,fb8,3.87234,1.93794,1.75704,0
26,fb9,4.0183,1.37694,2.00058,0
27,fb0,3.8197,1.68365,1.75802,0
27,fb1,4.08172,1.84406,1.99349,0
27,fb2,3.63722,1.14598,1.63429,0
27,fb3,3.83379,1.33713,1.81894,0
27,fb4,3.18135,1.39697,1.15648,0
27,fb5,3.84731,1.13709,1.84487,0
27,fb6,3.2195,1.64706,1.1538,0
27,fb7,3.14422,1.7969,1.04156,0
