1,fb0,1.74663
1,fb1,2.22529
1,fb2,2.28848
1,fb3,2.25037
1,fb4,1.72236
1,fb5,2.48003
1,fb6,2.24797
1,fb7,2.44287
1,fb8,1.7864
1,fb9,2.12196
2,fb0,1.74648
2,fb1,2.22417
2,fb2,2.28895
2,fb3,2.25118
2,fb4,1.72158
2,fb5,2.48095
2,fb6,2.24864
2,fb7,2.44299
2,fb8,1.78533
2,fb9,2.12196
3,fb0,1.74629
3,fb1,2.22292
3,fb2,2.28949
3,fb3,2.25207
3,fb4,1.72072
3,fb5,2.48847
3,fb6,2.24941
3,fb7,2.44315
3,fb8,1.78413
3,fb9,2.12196
4,fb0,1.74608
4,fb1,2.22168
4,fb2,2.29006
4,fb3,2.25294
4,fb4,1.71987
4,fb5,2.49684
4,fb6,2.2502
4,fb7,2.44333
4,fb8,1.78295
4,fb9,2.12277
5,fb0,1.74585
5,fb1,2.22044
5,fb2,2.29064
5,fb3,2.2538
5,fb4,1.71905
5,fb5,2.50356
5,fb6,2.251
5,fb7,2.44354
5,fb8,1.78177
5,fb9,2.12364
6,fb0,1.7456
6,fb1,2.2192
6,fb2,2.29124
6,fb3,2.25464
6,fb4,1.71824
6,fb5,2.51009
6,fb6,2.2518
6,fb7,2.44376
6,fb8,1.78061
6,fb9,2.12449
7,fb0,1.74533
7,fb1,2.21796
7,fb2,2.29187
7,fb3,2.25546
7,fb4,1.71745
7,fb5,2.51663
7,fb6,2.2526
7,fb7,2.44401
7,fb8,1.77945
7,fb9,2.12533
8,fb0,1.74504
8,fb1,2.21673
8,fb2,2.29251
8,fb3,2.25627
8,fb4,1.71667
8,fb5,2.52317
8,fb6,2.2534
8,fb7,2.44428
8,fb8,1.7783
8,fb9,2.12616
9,fb0,1.74473
9,fb1,2.2155
9,fb2,2.29317
9,fb3,2.25706
9,fb4,1.71592
9,fb5,2.5297
9,fb6,2.2542
9,fb7,2.44458
9,fb8,1.77715
9,fb9,2.12696
10,fb0,1.74439
10,fb1,2.21427
10,fb2,2.29386
10,fb3,2.25783
10,fb4,1.71518
10,fb5,2.53627
10,fb6,2.255
10,fb7,2.44489
10,fb8,1.77602
10,fb9,2.12775
11,fb0,1.74404
11,fb1,2.21305
11,fb2,2.29456
11,fb3,2.25859
11,fb4,1.71446
11,fb5,2.54289
11,fb6,2.2558
11,fb7,2.44523
11,fb8,1.7749
11,fb9,2.12853
12,fb0,1.74367
12,fb1,2.21183
12,fb2,2.29528
12,fb3,2.25933
12,fb4,1.71377
12,fb5,2.54956
12,fb6,2.2566
12,fb7,2.44559
12,fb8,1.77378
12,fb9,2.12928
13,fb0,1.74327
13,fb1,2.21062
13,fb2,2.29602
13,fb3,2.26005
13,fb4,1.71309
13,fb5,2.55626
13,fb6,2.25741
13,fb7,2.44597
13,fb8,1.77268
13,fb9,2.13002
14,fb0,1.74286
14,fb1,2.20942
14,fb2,2.29677
14,fb3,2.26075
14,fb4,1.70829
