1,fb0,3.95867,1.23955,1.95142
1,fb1,4.06718,1.97255,1.94919
1,fb2,3.68993,1.38321,1.66998
1,fb3,3.17139,1.71141,1.09057
1,fb4,3.74041,1.78626,1.65684
1,fb5,3.51752,1.50546,1.48101
1,fb6,3.08501,1.03872,1.08477
1,fb7,3.48052,1.9783,1.3402
1,fb8,3.41618,1.31875,1.40128
1,fb9,3.84136,1.9862,1.71261
2,fb0,3.95867,1.23955,1.95142
2,fb1,4.06829,1.97266,1.95031
2,fb2,3.6893,1.38222,1.66945
2,fb3,3.17139,1.71141,1.09057
2,fb4,3.74153,1.7864,1.65796
2,fb5,3.51752,1.50546,1.48101
2,fb6,3.08501,1.03872,1.08477
2,fb7,3.48052,1.9783,1.3402
2,fb8,3.41693,1.31798,1.4021
2,fb9,3.84026,1.98568,1.71161
3,fb0,3.95867,1.23955,1.95142
3,fb1,4.06953,1.97277,1.95155
3,fb2,3.68862,1.38111,1.66888
3,fb3,3.17139,1.71141,1.09057
3,fb4,3.74278,1.78654,1.6592
3,fb5,3.51752,1.50546,1.48101
3,fb6,3.08501,1.03872,1.08477
3,fb7,3.48052,1.9783,1.3402
3,fb8,3.41774,1.31711,1.403
3,fb9,3.83904,1.98513,1.71049
4,fb0,3.95867,1.23955,1.95142
4,fb1,4.07076,1.97286,1.9528
4,fb2,3.68795,1.37999,1.66832
4,fb3,3.17139,1.71141,1.09057
4,fb4,3.74402,1.78665,1.66044
4,fb5,3.51724,1.50434,1.4809
4,fb6,3.08501,1.03872,1.08477
4,fb7,3.48052,1.9783,1.3402
4,fb8,3.41853,1.31622,1.40388
4,fb9,3.83781,1.98459,1.70936
5,fb0,3.95867,1.23955,1.95142
5,fb1,4.07199,1.97292,1.95405
5,fb2,3.6873,1.37886,1.66779
5,fb3,3.17139,1.71141,1.09057
5,fb4,3.74526,1.78674,1.66169
5,fb5,3.51691,1.5031,1.48073
5,fb6,3.08501,1.03872,1.08477
5,fb7,3.48052,1.9783,1.3402
5,fb8,3.41931,1.31532,1.40474
5,fb9,3.83658,1.98408,1.70822
6,fb0,3.95867,1.23955,1.95142
6,fb1,4.07321,1.97296,1.9553
6,fb2,3.68667,1.37772,1.66727
6,fb3,3.17139,1.71141,1.09057
6,fb4,3.74649,1.78681,1.66294
6,fb5,3.51655,1.50187,1.48055
6,fb6,3.07771,1.0437,1.0774
6,fb7,3.48052,1.9783,1.3402
6,fb8,3.42007,1.3144,1.40559
6,fb9,3.83534,1.98358,1.70708
7,fb0,3.95867,1.23955,1.95142
7,fb1,4.07443,1.97298,1.95655
7,fb2,3.68607,1.37657,1.66678
7,fb3,3.17139,1.71141,1.09057
7,fb4,3.74772,1.78686,1.66419
7,fb5,3.51617,1.50063,1.48034
7,fb6,3.06898,1.04843,1.0686
7,fb7,3.48052,1.9783,1.3402
7,fb8,3.42082,1.31347,1.40642
7,fb9,3.8341,1.9831,1.70592
8,fb0,3.95867,1.23955,1.95142
8,fb1,4.07564,1.97298,1.9578
8,fb2,3.68548,1.37541,1.66631
8,fb3,3.16919,1.70252,1.09034
8,fb4,3.74895,1.78689,1.66544
8,fb5,3.51576,1.4994,1.48011
8,fb6,3.05982,1.05227,1.05937
8,fb7,3.48052,1.9783,1.3402
8,fb8,3.42154,1.31252,1.40724
8,fb9,3.83286,1.98265,1.70476
9,fb0,3.95735,1.23249,1.95052
9,fb1,4.07685,1.97296,1.95905
9,fb2,3.68491,1.37425,1.66585
9,fb3,3.16577,1.69261,1.08908
9,fb4,3.75017,1.78689,1.66669
9,fb5,3.51534,1.49818,1.47986
9,fb6,3.05034,1.05528,1.04984
9,fb7,3.48052,1.9783,1.3402
9,fb8,3.42225,1.31156,1.40804
9,fb9,3.83162,1.98222,1.70358
10,fb0,3.9565,1.22458,1.95012
10,fb1,4.07805,1.97291,1.9603
10,fb2,3.68436,1.37307,1.66542
10,fb3,3.16144,1.68287,1.08681
10,fb4,3.75139,1.78687,1.66794
10,fb5,3.5149,1.49696,1.47959
10,fb6,3.04064,1.05752,1.04009
10,fb7,3.48052,1.9783,1.3402
10,fb8,3.42294,1.31059,1.40882
10,fb9,3.83037,1.9818,1.7024
11,fb0,3.95625,1.21664,1.95031
11,fb1,4.07926,1.97287,1.96155
11,fb2,3.68383,1.37189,1.66501
11,fb3,3.15628,1.6734,1.0836
11,fb4,3.7526,1.78683,1.66919
11,fb5,3.51444,1.49574,1.4793
11,fb6,3.03079,1.05907,1.03022
11,fb7,3.47203,1.97337,1.3328
11,fb8,3.42361,1.3096,1.40959
11,fb9,3.82912,1.98141,1.70122
12,fb0,3.95654,1.20871,1.95103
12,fb1,4.08046,1.97283,1.9628
12,fb2,3.68333,1.3707,1.66462
12,fb3,3.15036,1.66427,1.07953
12,fb4,3.75381,1.78676,1.67043
12,fb5,3.51395,1.49453,1.47898
12,fb6,3.02085,1.05998,1.02026
12,fb7,3.46226,1.96863,1.324
12,fb8,3.42427,1.3086,1.41033
12,fb9,3.82787,1.98104,1.70002
