1,fb0,3.27246,1.09065,1.2712
1,fb1,3.35089,1.4543,1.31995
1,fb2,3.77405,1.89809,1.66564
1,fb3,3.84464,1.46411,1.81652
1,fb4,3.82343,1.26226,1.81442
1,fb5,3.46261,1.6057,1.40922
1,fb6,3.23895,1.95218,1.09583
1,fb7,3.06236,1.22118,1.05436
1,fb8,3.5754,1.88305,1.46464
1,fb9,3.09551,1.44107,1.06393
2,fb0,3.27259,1.08954,1.27136
2,fb1,3.3498,1.45389,1.3189
2,fb2,3.775,1.89772,1.6667
2,fb3,3.84557,1.46485,1.81737
2,fb4,3.82343,1.26226,1.81442
2,fb5,3.46212,1.60661,1.40856
2,fb6,3.23895,1.95218,1.09583
2,fb7,3.06327,1.22191,1.05522
2,fb8,3.57629,1.88259,1.46567
2,fb9,3.0965,1.44068,1.06498
3,fb0,3.27275,1.0883,1.27156
3,fb1,3.34859,1.45342,1.31775
3,fb2,3.77606,1.89733,1.66789
3,fb3,3.84659,1.46569,1.81829
3,fb4,3.82326,1.26336,1.81418
3,fb5,3.46159,1.60763,1.40784
3,fb6,3.23895,1.95218,1.09583
3,fb7,3.06429,1.2227,1.05618
3,fb8,3.57726,1.88207,1.4668
3,fb9,3.09761,1.44026,1.06616
4,fb0,3.27294,1.08707,1.27178
4,fb1,3.34738,1.45292,1.3166
4,fb2,3.77713,1.89696,1.66908
4,fb3,3.8476,1.46654,1.81921
4,fb4,3.82305,1.26457,1.81388
4,fb5,3.46108,1.60867,1.40714
4,fb6,3.23895,1.95218,1.09583
4,fb7,3.06532,1.22348,1.05716
4,fb8,3.57821,1.88152,1.46793
4,fb9,3.09872,1.43986,1.06735
5,fb0,3.27315,1.08585,1.27202
5,fb1,3.34618,1.45241,1.31546
5,fb2,3.77821,1.89661,1.67028
5,fb3,3.8486,1.46741,1.82011
5,fb4,3.82281,1.26578,1.81356
5,fb5,3.46059,1.60971,1.40645
5,fb6,3.23895,1.95218,1.09583
5,fb7,3.06637,1.22424,1.05816
5,fb8,3.57915,1.88096,1.46904
5,fb9,3.09985,1.43948,1.06854
6,fb0,3.27338,1.08462,1.27229
