1,fb0,3.87924,1.28603,1.86868
1,fb1,3.41632,1.54942,1.37185
1,fb2,3.97348,1.54493,1.93594
1,fb3,3.72063,1.95255,1.59663
1,fb4,3.19862,1.4276,1.16991
1,fb5,3.69264,1.35184,1.67584
1,fb6,3.67233,1.55093,1.63077
1,fb7,3.98169,1.14321,1.97911
1,fb8,3.65243,1.16593,1.64866
1,fb9,3.92739,1.83787,1.83697
2,fb0,3.88002,1.28528,1.86952
2,fb1,3.41611,1.55048,1.37147
2,fb2,3.97348,1.54493,1.93594
2,fb3,3.71967,1.95174,1.59585
2,fb4,3.19937,1.42687,1.17077
2,fb5,3.69228,1.35074,1.67559
2,fb6,3.67198,1.54982,1.63059
2,fb7,3.98279,1.14349,1.9802
2,fb8,3.65335,1.16532,1.64961
2,fb9,3.92739,1.83787,1.83697
3,fb0,3.88091,1.28447,1.87047
3,fb1,3.4159,1.55166,1.37106
3,fb2,3.97239,1.54505,1.93482
3,fb3,3.71859,1.95086,1.59496
3,fb4,3.2002,1.42605,1.17171
3,fb5,3.69187,1.34953,1.67529
3,fb6,3.67158,1.54859,1.63037
3,fb7,3.98401,1.14378,1.98142
3,fb8,3.65436,1.16463,1.65065
3,fb9,3.92682,1.8387,1.83621
4,fb0,3.88181,1.28367,1.87143
4,fb1,3.41572,1.55285,1.37068
4,fb2,3.97119,1.54521,1.93358
4,fb3,3.71749,1.94999,1.59406
4,fb4,3.20101,1.42521,1.17264
4,fb5,3.69144,1.34832,1.67497
4,fb6,3.67116,1.54736,1.63013
4,fb7,3.98524,1.14405,1.98264
4,fb8,3.65535,1.16392,1.65168
4,fb9,3.92621,1.83964,1.83538
5,fb0,3.88272,1.28288,1.8724
5,fb1,3.41555,1.55405,1.37031
5,fb2,3.96999,1.54539,1.93235
5,fb3,3.71639,1.94914,1.59315
5,fb4,3.2018,1.42436,1.17355
5,fb5,3.69099,1.34712,1.67463
5,fb6,3.67072,1.54614,1.62986
5,fb7,3.98647,1.1443,1.98386
5,fb8,3.65634,1.16319,1.65269
5,fb9,3.92563,1.84059,1.83458
6,fb0,3.88365,1.28212,1.87339
6,fb1,3.41541,1.55525,1.36997
6,fb2,3.96987,1.54541,1.93222
6,fb3,3.71528,1.94831,1.59222
6,fb4,3.20257,1.42349,1.17445
6,fb5,3.69052,1.34592,1.67427
6,fb6,3.67025,1.54492,1.62958
6,fb7,3.98771,1.14452,1.98509
6,fb8,3.65731,1.16245,1.6537
6,fb9,3.92507,1.84156,1.83379
7,fb0,3.8846,1.28137,1.87439
7,fb1,3.41529,1.55646,1.36965
7,fb2,3.96987,1.54541,1.93222
7,fb3,3.71416,1.94749,1.59127
7,fb4,3.20333,1.4226,1.17533
7,fb5,3.69002,1.34473,1.67388
7,fb6,3.67021,1.5448,1.62955
7,fb7,3.98895,1.14473,1.98632
7,fb8,3.65826,1.16169,1.65469
7,fb9,3.92453,1.84255,1.83302
8,fb0,3.88555,1.28064,1.87541
8,fb1,3.41519,1.55767,1.36935
8,fb2,3.96987,1.54541,1.93222
8,fb3,3.71302,1.94669,1.59031
8,fb4,3.20407,1.4217,1.17619
8,fb5,3.68951,1.34355,1.67348
8,fb6,3.66964,1.54376,1.62913
8,fb7,3.99019,1.14491,1.98756
8,fb8,3.6592,1.1609,1.65566
8,fb9,3.92401,1.84354,1.83226
9,fb0,3.88653,1.27993,1.87643
9,fb1,3.41511,1.55889,1.36907
9,fb2,3.96987,1.54541,1.93222
9,fb3,3.71188,1.9459,1.58934
9,fb4,3.20479,1.42078,1.17704
9,fb5,3.68898,1.34237,1.67305
9,fb6,3.66898,1.54261,1.62863
9,fb7,3.99144,1.14507,1.9888
9,fb8,3.66013,1.16011,1.65663
9,fb9,3.9235,1.84455,1.83153
10,fb0,3.88752,1.27924,1.87747
10,fb1,3.41506,1.56011,1.36882
10,fb2,3.96987,1.54541,1.93222
10,fb3,3.71073,1.94514,1.58835
10,fb4,3.20549,1.41985,1.17788
10,fb5,3.68842,1.34121,1.67261
10,fb6,3.6683,1.54147,1.62812
10,fb7,3.99268,1.14521,1.99004
10,fb8,3.66104,1.15929,1.65757
10,fb9,3.92302,1.84558,1.83081
11,fb0,3.88852,1.27856,1.87853
11,fb1,3.41503,1.56134,1.36858
11,fb2,3.96987,1.54541,1.93222
11,fb3,3.70957,1.94439,1.58735
11,fb4,3.20618,1.4189,1.17869
11,fb5,3.68785,1.34005,1.67214
11,fb6,3.6676,1.54034,1.62758
11,fb7,3.99393,1.14532,1.99129
11,fb8,3.66194,1.15846,1.65851
11,fb9,3.92257,1.84661,1.83011
12,fb0,3.88953,1.27791,1.87959
12,fb1,3.41503,1.56257,1.36837
12,fb2,3.96987,1.54541,1.93222
12,fb3,3.70841,1.94366,1.58633
12,fb4,3.20684,1.41794,1.17949
12,fb5,3.68726,1.3389,1.67165
12,fb6,3.66688,1.53923,1.62702
12,fb7,3.99518,1.14542,1.99253
12,fb8,3.66282,1.15761,1.65942
12,fb9,3.92213,1.84766,1.82943
13,fb0,3.89056,1.27727,1.88067
13,fb1,3.41504,1.56381,1.36818
13,fb2,3.96987,1.54541,1.93222
13,fb3,3.70723,1.94295,1.58531
13,fb4,3.20749,1.41697,1.18027
13,fb5,3.68665,1.33776,1.67114
13,fb6,3.66615,1.53812,1.62644
13,fb7,3.99643,1.14549,1.99378
13,fb8,3.66368,1.15675,1.66033
13,fb9,3.92171,1.84872,1.82877
14,fb0,3.8916,1.27665,1.88176
14,fb1,3.41508,1.56505,1.36801
14,fb2,3.96869,1.55398,1.92984
14,fb3,3.70605,1.94225,1.58427
14,fb4,3.20812,1.41598,1.18104
14,fb5,3.68602,1.33662,1.67061
14,fb6,3.6654,1.53702,1.62584
14,fb7,3.99768,1.14554,1.99503
14,fb8,3.66453,1.15587,1.66121
14,fb9,3.92132,1.8498,1.82813
15,fb0,3.89265,1.27606,1.88285
15,fb1,3.41514,1.56629,1.36787
15,fb2,3.96838,1.56382,1.92812
15,fb3,3.70486,1.94158,1.58321
15,fb4,3.20873,1.41497,1.18178
15,fb5,3.68537,1.3355,1.67006
15,fb6,3.66463,1.53593,1.62523
15,fb7,3.99893,1.14556,1.99628
15,fb8,3.66536,1.15497,1.66208
15,fb9,3.92094,1.85088,1.82751
16,fb0,3.89372,1.27548,1.88396
16,fb1,3.41523,1.56753,1.36774
16,fb2,3.96915,1.5738,1.92745
16,fb3,3.70367,1.94092,1.58215
16,fb4,3.20932,1.41396,1.18251
16,fb5,3.6847,1.33439,1.6695
16,fb6,3.66384,1.53486,1.62459
16,fb7,4.00018,1.14557,1.99753
16,fb8,3.66618,1.15406,1.66294
16,fb9,3.92059,1.85198,1.8269
17,fb0,3.8948,1.27492,1.88508
17,fb1,3.41534,1.56878,1.36764
17,fb2,3.97101,1.58378,1.92787
17,fb3,3.70246,1.94028,1.58108
17,fb4,3.20989,1.41293,1.18322
17,fb5,3.68401,1.33328,1.66891
17,fb6,3.66304,1.53379,1.62394
17,fb7,4.00143,1.14555,1.99878
17,fb8,3.66698,1.15313,1.66378
17,fb9,3.92026,1.85308,1.82632
18,fb0,3.89588,1.27438,1.88621
18,fb1,3.41547,1.57002,1.36756
18,fb2,3.974,1.59366,1.92941
18,fb3,3.70126,1.93967,1.57999
18,fb4,3.21044,1.41189,1.18391
18,fb5,3.68331,1.33219,1.6683
18,fb6,3.66222,1.53274,1.62326
18,fb7,4.00268,1.14551,2.00003
18,fb8,3.66776,1.15219,1.6646
18,fb9,3.91996,1.8542,1.82576
19,fb0,3.89698,1.27387,1.88735
19,fb1,3.41562,1.57127,1.36751
19,fb2,3.97812,1.60328,1.93211
19,fb3,3.70004,1.93907,1.57889
19,fb4,3.21097,1.41083,1.18458
19,fb5,3.68259,1.33111,1.66767
19,fb6,3.66138,1.5317,1.62257
19,fb7,4.00392,1.14545,2.00128
19,fb8,3.66852,1.15123,1.6654
19,fb9,3.91967,1.85532,1.82521
20,fb0,3.89809,1.27337,1.88849
20,fb1,3.41579,1.57252,1.36747
20,fb2,3.98336,1.61249,1.93599
20,fb3,3.69882,1.93849,1.57778
20,fb4,3.21149,1.40977,1.18524
20,fb5,3.68185,1.33004,1.66702
20,fb6,3.66053,1.53067,1.62186
20,fb7,4.00516,1.14536,2.00252
20,fb8,3.66927,1.15026,1.66619
20,fb9,3.91941,1.85646,1.82469
21,fb0,3.89921,1.27289,1.88965
21,fb1,3.41599,1.57377,1.36746
21,fb2,3.98462,1.61437,1.93698
21,fb3,3.6976,1.93793,1.57667
21,fb4,3.21198,1.40869,1.18587
21,fb5,3.68109,1.32898,1.66636
21,fb6,3.65966,1.52966,1.62113
21,fb7,4.0064,1.14525,2.00377
21,fb8,3.67,1.14928,1.66696
21,fb9,3.91917,1.8576,1.82418
22,fb0,3.90034,1.27244,1.89081
22,fb1,3.41621,1.57502,1.36747
22,fb2,3.99069,1.62204,1.94191
22,fb3,3.69637,1.93739,1.57554
22,fb4,3.21245,1.4076,1.18649
22,fb5,3.68031,1.32794,1.66567
22,fb6,3.65877,1.52866,1.62038
22,fb7,4.00764,1.14513,2.00501
